N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
11.0,0.6331356198072464,0.4175372954686507,0.6366572053978629,0.8392506501895036,0.7153098162611295,0.8440280359553005,0.8386920788164671,0.7143664899674169,0.8436259390680527,0.9941860317415966,0.999999999999998,11.0,11.0,11.0,11.0,"0-1, 3-4, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 4-3, 2-3"
11.0,0.627872307625397,0.4160336585582647,0.6357913934897226,0.8296799056744661,0.70813654645862,0.8401496242939415,0.8288648561547118,0.7069199194848017,0.8395318554507967,0.9872583357575502,0.9999999999999984,11.0,11.0,11.0,11.0,"0-1, 3-4, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 4-3, 2-3"
11.0,0.6353713299659074,0.4200237738408379,0.6395030481878096,0.8380033422001991,0.7139491595626708,0.8436689253121563,0.8373263575986949,0.7126033324963983,0.8430017292240798,0.9932311133807926,1.0,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 4-3, 0-1, 2-1, 2-3"
11.0,0.6380529501301777,0.4229323441334797,0.6412490566142255,0.8404996354666069,0.7165302276597072,0.8451610546113826,0.8403482372068279,0.7157732927218128,0.8448835588966132,0.9945056267128349,0.9999999999999998,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 2-3, 4-3"
11.0,0.6288227841770438,0.4078361544805603,0.6299419558765005,0.8342189453570552,0.7005438870974603,0.8357000454221339,0.8346504236698895,0.7010543076263034,0.8361552613139929,0.9982060403823831,1.0000000000000004,11.0,11.0,11.0,11.0,"3-4, 3-4, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 3-4, 2-1, 2-3"
11.0,0.6279437155228087,0.4096488704976169,0.6314227738935343,0.8357289381130355,0.7087468516468467,0.8405294356906436,0.8353573276349832,0.7079546052469643,0.840181425005448,0.9941576730521038,1.000000000000001,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 2-3, 4-3"
11.0,0.6234024552438411,0.41542110387399867,0.6358544929222429,0.8262067703707962,0.7134825365338993,0.8432046879090779,0.8264194021551794,0.7136997167654486,0.843491185586952,0.9800328441791712,0.9999999999999964,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 2-3, 4-3"
11.0,0.6237559801792694,0.4118172666200415,0.6326984437381111,0.8265274766929583,0.7058103758184836,0.8384916574513895,0.8258590717497627,0.7045183239262698,0.8378560387167056,0.9857519214815098,1.000000000000001,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 4-3, 2-1, 2-3"
11.0,0.6386196972195969,0.4290237519337018,0.6457716474318203,0.8416220797816939,0.729473149069154,0.8522723740903533,0.8421233842536691,0.7299528112155964,0.8526942775743216,0.9876556344326084,0.9999999999999992,11.0,11.0,11.0,11.0,"0-1, 3-4, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 4-3, 2-3"
11.0,0.6264463565908123,0.4120514471678866,0.6329044372567054,0.8303916997170714,0.7066681337315017,0.8390656724270575,0.8300434613897646,0.7058874606763581,0.8387632619166676,0.9896026501102686,1.0000000000000007,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 4-3, 2-3"
11.0,0.6467750655247673,0.43737258984245475,0.6517926665112961,0.8405424904152887,0.7213351930514281,0.8479070921914236,0.8405582167896597,0.7208368189000769,0.8477451782822611,0.991630822837112,0.999999999999996,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 4-3, 2-1, 2-3"
11.0,0.6229835139990466,0.4132797420274669,0.634018617255872,0.8232492193489759,0.706009672041728,0.8388318379802371,0.8233335066041341,0.7059539135893684,0.838951074493469,0.9811402628098728,1.0000000000000027,11.0,11.0,11.0,11.0,"3-4, 3-4, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 4-3, 2-3"
11.0,0.6436143937152726,0.44068909788607846,0.6548755249341482,0.8289224015472351,0.7161603403158288,0.8449013539456199,0.8284017549691247,0.714852276484109,0.8442457317585395,0.980959934344053,0.9999999999999996,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 4-3, 2-3"
11.0,0.62981626597189,0.41119116728041843,0.6329235157849235,0.833241110837298,0.7031100664376735,0.8371647160384537,0.8340942239468284,0.7043703722722363,0.8380651705937865,0.9952483310712116,1.0,11.0,11.0,11.0,11.0,"4-3, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 4-3, 2-1, 2-3"
11.0,0.618275634701721,0.4161489861587221,0.6363733311697619,0.8171629099492674,0.7123361894141039,0.8426286924476583,0.8172649906635884,0.7121962088559382,0.8426816803519969,0.9692217201443536,0.999999999999999,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 2-3, 4-3"
11.0,0.6262669271217602,0.4136167798364828,0.6345141682285013,0.8261150080629704,0.7030982614632969,0.8371502490279934,0.8264436387349607,0.703417531669969,0.8375131120095266,0.986877790510395,0.9999999999999992,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 2-3, 4-3"
11.0,0.6340060411764097,0.4193677675028973,0.6380873011120275,0.8392229196939168,0.7159993606686113,0.8446658976754532,0.8388826076799641,0.715050421334199,0.8442614271309208,0.9937373157829051,0.9999999999999989,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 2-1, 2-3, 4-3"
11.0,0.6322990046373033,0.4208784112834221,0.6400965790326951,0.832790164781305,0.7143856970836491,0.8438198574511767,0.8331348851261019,0.7145770733396954,0.8440627848514892,0.986771861392857,1.0000000000000016,11.0,11.0,11.0,11.0,"0-1, 3-4, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 3-4, 2-1, 2-3"
11.0,0.6402084934285754,0.4370724412515472,0.6518084413002214,0.8384090642460302,0.7284637830115906,0.85207055709915,0.8376096592177016,0.726613073217705,0.8511225877030928,0.9846282477376713,0.9999999999999981,11.0,11.0,11.0,11.0,"3-4, 0-1, 2-3, 2-1, 2-3, 2-1, 2-3, 0-1, 3-4, 2-1, 2-3"
