sequences,seq_str,occur,freq
"[17, 12, 7, 12, 7, 17, 12, 2, 7, 0, 0, 0]","3-4, 2-3, 1-2, 2-3, 1-2, 3-4, 2-3, 0-1, 1-2",988,0.988
"[12, 17, 12, 12, 7, 17, 12, 2, 7, 0, 0, 0]","2-3, 3-4, 2-3, 2-3, 1-2, 3-4, 2-3, 0-1, 1-2",4,0.004
"[12, 17, 7, 12, 7, 17, 12, 7, 2, 0, 0, 0]","2-3, 3-4, 1-2, 2-3, 1-2, 3-4, 2-3, 1-2, 0-1",3,0.003
"[12, 17, 12, 7, 7, 12, 7, 2, 17, 0, 0, 0]","2-3, 3-4, 2-3, 1-2, 1-2, 2-3, 1-2, 0-1, 3-4",2,0.002
"[12, 17, 12, 7, 12, 7, 12, 2, 17, 0, 0, 0]","2-3, 3-4, 2-3, 1-2, 2-3, 1-2, 2-3, 0-1, 3-4",1,0.001
"[12, 17, 12, 7, 12, 7, 12, 17, 2, 0, 0, 0]","2-3, 3-4, 2-3, 1-2, 2-3, 1-2, 2-3, 3-4, 0-1",1,0.001
"[12, 12, 7, 12, 7, 17, 12, 2, 7, 0, 0, 0]","2-3, 2-3, 1-2, 2-3, 1-2, 3-4, 2-3, 0-1, 1-2",1,0.001
