N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
6.0,0.7241225761317257,0.534852458923003,0.7240217760263233,0.9096504632061665,0.8277567729825495,0.9097899920313435,0.9182351104911185,0.8432568991907243,0.9183047591749113,1.001163007833592,1.0000000000000004,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7425257110705464,0.5613276159084671,0.7423485563456639,0.9155735629694786,0.837847687497509,0.9156682840060844,0.9114484897158841,0.8302530188552394,0.9114242329444375,1.001091602920292,0.9999999999999987,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7173710343569856,0.5247726655387852,0.717573292472323,0.9061892540135126,0.8216268305060284,0.9062865519399741,0.9153997735628231,0.8376996889059936,0.9153303612225344,1.000740060568686,0.9999999999999986,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7385140557937259,0.5569952092857491,0.739241882109278,0.9065683369370954,0.8241691438712131,0.9078484483962056,0.9126207710040224,0.834785507926212,0.9136721797502746,0.9995570870933392,1.0000000000000004,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7283739966434041,0.5406343114697719,0.7284473456931344,0.908323830063333,0.8248528743106798,0.9082568824205348,0.9045922990485693,0.8183306443574363,0.9045452969549742,1.0010488123540535,0.9999999999999998,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7168733661425485,0.5233936432410944,0.7168152758596285,0.9037724419587242,0.8168413767701048,0.9039905635286205,0.9059023344312684,0.8200663187062369,0.905896451905922,1.00095998448067,0.9999999999999982,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7200605385185835,0.5276525013313869,0.7198067046882586,0.9031686754079241,0.8152055014550775,0.9030459410326269,0.904357314136934,0.8173666000736018,0.9042789722908727,1.000902034089762,1.0000000000000013,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7346756431957389,0.5493452291036838,0.7347144138973014,0.9043813218618336,0.818294343004902,0.904454108710984,0.9044936141088852,0.8179488646768961,0.9044845444887656,1.0008507752495353,1.0000000000000009,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.725428414422811,0.5360342886726887,0.7255187157593395,0.9061457635344712,0.8206622492328278,0.9060528991457081,0.9046902850308476,0.8179463603228188,0.904569811928738,1.0010295860660128,1.0000000000000009,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7439739523630313,0.5641598422933535,0.7446711193328414,0.9124918355987944,0.8336260091781903,0.9131247912389477,0.9168225971381965,0.8415040034591674,0.9174994605964928,1.000215658941793,1.0000000000000013,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7141279053175813,0.531028679460677,0.7219149559425899,0.898830692476002,0.8289706908378502,0.9105603512443651,0.9027042693901342,0.8362075183910687,0.9148482541140214,0.9878401313153785,0.9999999999999996,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7173028275732302,0.524158702119289,0.7173921233413767,0.9072489724265623,0.8229200867596955,0.9072236336488156,0.9126453299837287,0.8327447510578538,0.9126381875709959,1.0009529165035553,0.999999999999997,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7519999833916643,0.5753465633943964,0.7518232088964699,0.9100869841585332,0.8288134276951429,0.9099418747687361,0.9070841756294814,0.823087489299069,0.9068290682184317,1.0005081680169727,0.9999999999999993,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7184764381464224,0.526133136156812,0.7184621316093557,0.9091227780181097,0.826075023915281,0.908992122509271,0.9190587145932255,0.8446118995083947,0.9188981123817987,1.0010777146267626,0.9999999999999973,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7093642372583386,0.5122816287553094,0.7093896730005181,0.9022820648368582,0.8135596896524268,0.9021647762730645,0.9032444173000139,0.8150678969284197,0.9030766449577957,1.0008412959149187,1.0000000000000009,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7256418080996804,0.5363538667011034,0.7255509935815087,0.9061968532183967,0.8212294830551994,0.90603995183361,0.904568398664711,0.81812991793331,0.9045834462287878,1.0008742339293455,0.9999999999999987,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7499573058122866,0.5719872696064603,0.7500547082488923,0.9113973072060518,0.8307730447180413,0.9115330939095422,0.922747407048709,0.8513129759530391,0.9228347016750952,1.0009046914925535,1.0000000000000009,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7188032558847561,0.5270915047053562,0.7187610894419403,0.909592762675702,0.8271432105860772,0.9098154861529175,0.9063005560331908,0.8209480012201429,0.9061890739806727,1.0011445164490558,0.9999999999999982,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
