N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
6.0,0.7239574835464111,0.5353798818141442,0.7239574766540249,0.9074959996938325,0.8250957709888458,0.9074959880128433,0.9058027816741142,0.8218143848376172,0.9058027797772358,0.9999999999900802,1.0000000000000004,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7411232071227452,0.5610724893044812,0.7411231792839696,0.9158086753245749,0.8403191398427208,0.9158086890824908,0.9241782110203721,0.8554725887884915,0.9241781977876854,0.9999999991422155,0.9999999999999982,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7176989918960117,0.5260978040882016,0.7176989842401675,0.9054860323923806,0.8213354472698853,0.9054860221741691,0.9146398962207549,0.8376996889059936,0.9146398923226595,0.9999999999869711,0.9999999999999996,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7333246990500295,0.5497135659514126,0.7340009740400919,0.9036653924168994,0.8202700583314938,0.9047848031290038,0.9034989692774166,0.8198991101292028,0.9046810555185485,0.9986682920117262,1.0000000000000002,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7273906526548182,0.5403948835742157,0.7273906427598011,0.9070967727055774,0.8243379750905662,0.9070967661886039,0.9038071375338164,0.8183306443574363,0.9038071356606616,0.9999999999095551,0.9999999999999996,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7097964383705442,0.515015191027636,0.7097964641198145,0.9044221081147135,0.819512360007049,0.904422119339739,0.9121819206298603,0.8332239688085634,0.912181923695694,0.9999999999688054,0.9999999999999982,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7087467952345445,0.5132249776836705,0.7087467889542729,0.9049447012822578,0.820256110151403,0.9049447082319525,0.9120901363731813,0.8332495729105527,0.9120901358519703,0.9999999999870322,1.0000000000000022,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7412102517791455,0.5598838396296323,0.7412102646170163,0.9041943401665795,0.8191225601836878,0.9041942669277111,0.9036421743486459,0.8179488646768961,0.9036421798169583,0.9999999990536921,0.9999999999999989,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7312195719058839,0.5452665940644754,0.7312195775860373,0.9084577380983372,0.826760420049352,0.9084577381180048,0.9036717005163808,0.8179463603228188,0.9036717015457443,0.9999999999994965,1.0000000000000009,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7404242504717604,0.5598639751023353,0.7408825683668246,0.9079916293310779,0.8272103717430465,0.9085708009598421,0.915829887821568,0.8415040034591674,0.9165497294277778,0.9992113043770913,1.0000000000000013,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7206312081912047,0.5402470010790644,0.7281018296060633,0.8951543672352953,0.8241604268361333,0.9070634214479962,0.8918423744211086,0.8178627191042871,0.9036924821449093,0.9867898726640869,0.9999999999999987,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7185358559531497,0.5278423370046674,0.7185358199913225,0.9029396647315149,0.8168538860165149,0.9029397176347249,0.9023680292952514,0.8155897840116451,0.9023680338615339,0.9999999992771793,1.0000000000000004,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.75490485914591,0.5807152884228098,0.7549048958784854,0.9090789505185686,0.8282197928733457,0.9090789473479444,0.9063485073165645,0.823087489299069,0.9063485056760319,0.9999999999082574,0.9999999999999993,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7174783855745268,0.5258872479544786,0.7174784079571552,0.9068503604877021,0.8238934473453369,0.9068503853868779,0.9066299408507554,0.8232179445913085,0.9066299277141079,0.9999999999088828,0.9999999999999997,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7115241312634453,0.5167219187191823,0.7115241297204867,0.903227788849867,0.8172551702408847,0.9032277914182723,0.9116882057594266,0.8327400807547839,0.9116882075380565,0.9999999999993601,1.0000000000000018,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7365417810593102,0.5528308647900295,0.7365417679686843,0.902428117078107,0.8160392222837476,0.9024281192135142,0.9038280222002166,0.81812991793331,0.9038280223616456,0.9999999999796784,1.0000000000000002,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7481022293472877,0.5700835278176491,0.7481022413211358,0.9124671208743894,0.8339203376607862,0.9124671269649259,0.9115271994757976,0.8322045032785605,0.9115272090127854,0.9999999999887795,1.0000000000000009,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
