N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,estimator_verification_100,estimator_verification_1000,estimator_verification_5000,estimator_verification_10000,estimator_verification_20000,sequence
6.0,0.7313286180765071,0.5480694152938763,0.7313639605416575,0.8318753599014086,0.7001483027650492,0.8319073552879525,0.9181238484713345,0.84209329736544,0.9181283468386288,1.0010359525005585,0.9999999999999991,6.0,6.0,6.0,6.0,0.9138251698028059,0.9602172507317904,0.9757237851161157,0.9807534241687795,0.9837101639436505,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6952156073891619,0.5038062227956677,0.6954212066196863,0.8549286262006262,0.734486780870864,0.8545042156828302,0.9138463684483333,0.8350931861725168,0.9138525158211815,1.001003963134864,0.9999999999999997,6.0,6.0,6.0,6.0,0.9142050169064273,0.9614285017476117,0.9783699437158415,0.9822100676939872,0.9879454397453604,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7779141033605017,0.612902743262882,0.7779117683166378,0.8086885405717877,0.6612495489136336,0.8089674617625622,0.9536759743411797,0.9086839178871696,0.9540902951409199,1.000514395631571,0.9999999999999964,6.0,6.0,6.0,6.0,0.9352501054314075,0.9648291920290658,0.9793272232650003,0.9832882540189157,0.9854411025460128,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7623026220604805,0.5907334720615183,0.7621774346006467,0.777766723527498,0.6189121523831236,0.7778554768508443,0.895770770268183,0.8023862664820474,0.8957365125349451,1.000998799115593,0.9999999999999976,6.0,6.0,6.0,6.0,0.907157237038168,0.9527677411479661,0.9787830646538646,0.9851133861814749,0.9903771421882286,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7372084861975473,0.5581988313908526,0.7372104678682773,0.8213612072798094,0.6826783687311462,0.821273792253637,0.08628800056157601,0.09532855738713678,0.08629674621716577,1.0009679684637367,0.9999999999999972,6.0,6.0,6.0,6.0,0.829749530055181,0.9339877056942664,0.9624494659165127,0.9572662779794038,0.9582758835117078,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7252636283077939,0.5432894067836814,0.7250958653388476,0.8184875710979946,0.6779398861553622,0.8185374358431029,0.9034598508263699,0.8160102986238633,0.9032652397196735,1.000836265764183,0.9999999999999972,6.0,6.0,6.0,6.0,0.9210658023286957,0.962880184041695,0.9782178055176488,0.9869539258324792,0.9890144345222851,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7911058440896018,0.6339237530396524,0.7911330402060609,0.8251009690618085,0.6901264377422507,0.825068516595831,0.9195039464536479,0.8444373256858595,0.9196490492943917,1.0008647517066551,0.9999999999999974,6.0,6.0,6.0,6.0,0.9143694962397537,0.9608725192181597,0.97717982764143,0.9821305297265027,0.98969686831955,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7535861045995286,0.5793559336361257,0.7540227029984963,0.7609563616047379,0.5902747428488,0.7612385746800497,0.8946335957963778,0.8003986708013556,0.894908918811722,1.0005423654702017,0.9999999999999969,6.0,6.0,6.0,6.0,0.9133136459287474,0.9480893729193818,0.9694294426562393,0.9829829157452861,0.9819856632269414,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7038082891524531,0.5155644576487043,0.7037737779872446,0.81987781572654,0.6818654958080186,0.8201527193748198,0.9555159853259505,0.9112007836084409,0.9553989032243022,1.000898645472139,0.9999999999999991,6.0,6.0,6.0,6.0,0.944469890600671,0.9693578606453932,0.9822943938026788,0.9863785511662858,0.988463524200274,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6588149414722915,0.4570424831300025,0.6587036724939863,0.7871174078091617,0.63091211523622,0.7873259116677105,0.9207530085216845,0.8469970984104888,0.9205439505781325,1.001136035226053,0.9999999999999988,6.0,6.0,6.0,6.0,0.92079308964704,0.9614183665805472,0.979340448511369,0.9854522684643882,0.9907504090267145,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
