N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
6.0,0.8222631408756129,0.6810730020370567,0.8222631356011242,0.930144793412417,0.8660735830396669,0.9301447956519806,0.9502270095348098,0.9032902316652177,0.9502270135552617,0.9999999999900773,0.9999999999999973,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8447116339810676,0.7176518781994898,0.8447116149722882,0.9392027123840369,0.8828461807133146,0.9392027010140748,0.9475972663664365,0.8984862806220323,0.9475972571656268,0.9999999991422128,0.9999999999999956,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.824789159936137,0.6845404355686139,0.8247891720167972,0.934911891639107,0.8747405199459274,0.934911889616246,0.9492996904805031,0.9014630103903845,0.9492996903782394,0.999999999986968,0.9999999999999966,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8333042382735367,0.7005323615130392,0.8343212837892351,0.9345893760981714,0.8764151918289271,0.9357651293844527,0.9550442223404995,0.9148095481440444,0.9563034144844442,0.9986682920117256,0.9999999999999996,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8260899169553714,0.6875039968412012,0.8260899088033673,0.9323131304989722,0.8699816457945092,0.9323131314336934,0.9393684154853725,0.8828435318111194,0.9393684165799683,0.9999999999095533,0.9999999999999976,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8286470364531727,0.6907764867130834,0.8286470519272044,0.9301869341636135,0.8660215755576262,0.9301869263919575,0.8826531938343951,0.7806198200846166,0.8826531970402192,0.9999999999688076,1.0000000000000002,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8255755824165273,0.6862573335411932,0.8255755819335593,0.9284785503899787,0.8628347743324244,0.9284785472917385,0.9553493887504272,0.9129211202361496,0.9553493910568306,0.9999999999979619,1.0000000000000004,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8337979441410968,0.6994886340027442,0.8337978144717533,0.9317459497684644,0.8688780153901965,0.931745971092025,0.8809582559018869,0.777767229627009,0.8809582948975172,0.9999999990536902,0.999999999999997,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8267958989360428,0.6888577183347224,0.8267959001061865,0.9317489980116238,0.8690303033435035,0.9317489981492446,0.9354689328906358,0.8756440110051213,0.9354689326212773,0.9999999999994956,0.9999999999999998,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8413019116187392,0.7132469078643164,0.8419378064108276,0.9287401699182832,0.8648378530656934,0.9294643038153512,0.9353365735313699,0.8767663498861252,0.9360772127302823,0.9992113043770878,0.9999999999999978,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8099328580983509,0.6765662327727384,0.8196946069544071,0.9139787112282388,0.8591488353353232,0.926429150599076,0.8688644646016591,0.7769526203549425,0.8803470850954835,0.9867898726640867,0.9999999999999987,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8207016638575162,0.6782544821206418,0.8207016949720047,0.9280340162273824,0.8621255845926821,0.9280339715999464,0.944489902616854,0.8924672766842835,0.9444899307735601,0.9999999992771765,0.9999999999999978,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8393701422304585,0.709589193385228,0.8393701570375558,0.9362170211608798,0.8773180047766655,0.9362170347370846,0.9509857528366303,0.9047701310955314,0.9509857530460597,0.9999999999082555,0.9999999999999976,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8103584527950854,0.6624595999104244,0.8103584737039113,0.9353760908147111,0.8756688792975907,0.935376113521361,0.8921686859417531,0.7976928792147231,0.8921686686731056,0.9999999999088804,0.9999999999999976,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8121148868602199,0.6640875191031937,0.8121148885212338,0.9281040743712465,0.8621741588687765,0.9281040731653192,0.954426726348672,0.9111556305271133,0.9544267259987591,0.9999999999993576,0.9999999999999993,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8132739426799243,0.6669986282182797,0.8132739280909687,0.9271382551226441,0.8605280132599755,0.9271382547668952,0.9471683934541353,0.8974187205390249,0.9471683877975833,0.999999999979677,0.9999999999999989,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8423195682322304,0.7138111646199842,0.8423195879270964,0.9400371899316269,0.884279700297751,0.940037193765859,0.9027202604600493,0.8162727483344084,0.9027202624841012,0.999999999988776,0.9999999999999973,6.0,6.0,6.0,6.0,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
