N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,estimator_verification_100,estimator_verification_1000,estimator_verification_5000,estimator_verification_10000,estimator_verification_20000,sequence
6.0,0.7929003719899869,0.6522635231660567,0.80339924067152,0.8434239647856944,0.7398101065194546,0.8573910078256805,0.9110461110080422,0.851297429310816,0.9230573414047122,0.9878141257820054,0.999999999999998,6.0,6.0,6.0,6.0,0.9149779901622932,0.9546499951968368,0.973393103224657,0.9810130069866404,0.9877989783971005,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6915130652253485,0.5054722633249562,0.6917810835111202,0.8865927622507875,0.7894268234530171,0.8867956484015473,0.06329728581582147,0.06343662574939093,0.06328748772219604,1.00095295338589,0.9999999999999967,6.0,6.0,6.0,6.0,0.6386211425048962,0.9033555159472751,0.927760850522791,0.9310091241122489,0.9319869262857455,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7821866776791075,0.6230674981336325,0.7822867909097857,0.7873851140807957,0.6394428387010941,0.7872398403618708,0.9018305231524373,0.8143925171222048,0.9018909432872629,1.0005081715137991,0.9999999999999969,6.0,6.0,6.0,6.0,0.9319880772209276,0.9718048623784874,0.9839785121650262,0.9856145288175544,0.9894503627345484,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6845615559287841,0.4917304718137502,0.6846012426654493,0.8857398168056705,0.7865625729595451,0.8854905886554852,0.9063134458328918,0.8205116397914788,0.9062554827335314,1.0010777193411962,0.9999999999999976,6.0,6.0,6.0,6.0,0.9082916567358993,0.951351423550361,0.9753202856506356,0.9791156830504141,0.9811795916979696,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7550763572907289,0.5810914205454183,0.7550651715620356,0.8462049024184903,0.7205007398778857,0.8461978387163099,0.9272240063280492,0.8584617299607298,0.9274040912107672,1.000841296031695,0.999999999999998,6.0,6.0,6.0,6.0,0.9187042513499323,0.9541376409927863,0.9784059285249114,0.9792000083249643,0.9846801958202993,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6762225891635175,0.4869301312923167,0.6762143721078824,0.838868822039458,0.7108621578104402,0.8388379392519474,0.8918897432961236,0.795379365427801,0.8919335413864149,1.0008742340082823,0.9999999999999987,6.0,6.0,6.0,6.0,0.8985555058805533,0.9433506496655633,0.9671457627959691,0.9751138552103756,0.9832355100533342,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7323634222181233,0.5516257043888655,0.7322928696161322,0.8219011184162696,0.6871159793699297,0.8217485845773468,0.94953680346709,0.9005647057864784,0.9497221178818491,1.0009046917464188,0.9999999999999986,6.0,6.0,6.0,6.0,0.9298932866914786,0.968579817054599,0.9845550489225364,0.9884862482141439,0.9913953844940927,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7595443823167247,0.5889250812817317,0.7596079826472644,0.8793600527420437,0.7760281116330302,0.8795092229992653,0.9010896019165381,0.8113633868403229,0.9008471607918641,1.0011445148888616,1.0,6.0,6.0,6.0,6.0,0.9132685775377636,0.954103387843967,0.9713766027066875,0.9790194719507538,0.9818343787079916,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7093346841832637,0.5241591366639747,0.7092309757568747,0.8275666784288143,0.6964502374975232,0.8287884078240224,0.8976983938639832,0.8068932485365744,0.8987093058718592,1.000103440364979,0.9999999999999976,6.0,6.0,6.0,6.0,0.9076257776094896,0.9503935370888755,0.9742809701853932,0.983318610560425,0.9839416722674599,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6632247429794428,0.4775325402415054,0.6631215489256409,0.8568943470045487,0.7402179088079602,0.8569581271843733,0.9508385408859051,0.9025374966622718,0.9505963934687314,1.0005915075426044,0.9999999999999978,6.0,6.0,6.0,6.0,0.9514761762661054,0.9795547762654511,0.9871644910211214,0.9902205703138263,0.9916875550918288,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
