N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,estimator_verification_100,estimator_verification_1000,estimator_verification_5000,estimator_verification_10000,estimator_verification_20000,sequence
6.0,0.7243511347156836,0.5353989883234348,0.7243757259279019,0.9093100691162577,0.8268014356161806,0.909101552098078,0.9175623729452443,0.8415501433214134,0.9175289682103833,1.0009915106405265,1.0000000000000022,6.0,6.0,6.0,6.0,0.9253378488204838,0.9635504596366746,0.9805903990711956,0.9839232961357159,0.98802889597172,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7337696750059862,0.5484429134037685,0.7336433963987641,0.9182292516533701,0.8432264458133376,0.9182111966221069,0.9208127444683915,0.847250788286926,0.9206400092703969,1.000928960480514,0.999999999999998,6.0,6.0,6.0,6.0,0.9169934720090406,0.9667262630248358,0.9811767407819032,0.9882023614018867,0.9900555334907434,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7752511453489139,0.6108114129373652,0.7754090416630349,0.9200750312954411,0.8469369573146541,0.9201345714234489,0.9184919737787915,0.8440655032799407,0.9185196489184759,1.0010809266327874,1.0000000000000004,6.0,6.0,6.0,6.0,0.922783548804678,0.968512313212363,0.983314856663038,0.9877583342621037,0.990801859799534,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7115646272831194,0.516214687691166,0.7116787590490945,0.9032385147010692,0.815617162001482,0.9031005830110326,0.9049207680562867,0.8183327470268037,0.9048286263296268,1.000946275468226,0.9999999999999997,6.0,6.0,6.0,6.0,0.91102540458158,0.9571950489369814,0.9748985151860534,0.9818912693217265,0.984999629991379,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7229562252063171,0.5322999025497407,0.7229241629191772,0.9100346554229967,0.8278840233494058,0.9100051526006548,0.9193872148505927,0.8447604315583193,0.9193757527411165,1.0011490255841726,1.0,6.0,6.0,6.0,6.0,0.9200355464322403,0.9644176060000963,0.9813823461459394,0.9865133063099016,0.9908669541517413,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7224058761156167,0.5340646302548486,0.7224801491984504,0.9061143224665409,0.8215480712082772,0.9062410120893679,0.9165136901398612,0.8404812503671959,0.9167434096371989,1.000698784983228,1.0000000000000018,6.0,6.0,6.0,6.0,0.9211652697039752,0.9678222083239213,0.9798564922888121,0.9853055618955363,0.9876661488115086,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.729907347223386,0.542679107570921,0.729778278038952,0.9070450825970242,0.8223878895137513,0.9071774133521404,0.9060397024656712,0.8207356587832672,0.9064432847412676,1.0010345801467553,0.999999999999998,6.0,6.0,6.0,6.0,0.9107887125863163,0.9588413001718282,0.9705792320902993,0.9822944519427876,0.9881341415728843,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7289808454445017,0.5409661582324361,0.728968257660485,0.9083826717013452,0.8249572359102625,0.9085218901475777,0.9082235032913895,0.8242357781366126,0.9080021748514087,1.001035954330261,0.9999999999999969,6.0,6.0,6.0,6.0,0.9067978331640416,0.9608873257204338,0.9769044821884683,0.9786547595067724,0.9864748484282729,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7263250873213756,0.5390401252524836,0.7264029683383036,0.9068075858405722,0.8229598548406858,0.9070422993951657,0.9063456282797691,0.8212740506307381,0.9060820568345846,1.001003962508732,1.0,6.0,6.0,6.0,6.0,0.9220283383787946,0.9607214890504407,0.9771626302965856,0.9818152620292594,0.9882266913036218,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7224852954617923,0.5311189042284765,0.7225769844816005,0.9033726409704048,0.816087954988663,0.9034544462280889,0.9055092149723898,0.8197627146274719,0.9058058033414332,1.0005143366446105,0.9999999999999997,6.0,6.0,6.0,6.0,0.9075608487713157,0.9573833527882352,0.9766702688390745,0.9837067294552105,0.9867065693805855,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7317716163663246,0.5458887531339786,0.7318456692576703,0.9097253997001014,0.8273156368375987,0.9096019691095737,0.906203483615946,0.820967868075078,0.9062001706286724,1.0009988001007792,1.0000000000000002,6.0,6.0,6.0,6.0,0.9166357098129363,0.9596555213518836,0.97973544448198,0.9846796793676225,0.9883331524014315,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7225333247604021,0.5316275491809384,0.7224786454078811,0.9045968441254215,0.818113696888314,0.9046376100921092,0.9157468662629092,0.8379793412088063,0.9158893681042685,1.0009679692992763,0.9999999999999987,6.0,6.0,6.0,6.0,0.9220879905712009,0.9554132851814603,0.9784149309052016,0.9846051518056124,0.9855843141810351,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7376873270226529,0.5544414317134518,0.7378709229523157,0.9183153626335736,0.8433764045795799,0.9184655835572221,0.9220183219615462,0.8495467029701778,0.9220214583969751,1.000836266137151,0.9999999999999994,6.0,6.0,6.0,6.0,0.9212242775109352,0.9651064013735965,0.9831958606373921,0.9862971644679149,0.9919851354003257,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7476770624494916,0.5687749272644526,0.7475525714481412,0.90955517303868,0.8272172062494331,0.9098360471744145,0.9163538925625309,0.839406571647208,0.9163512524131034,1.0008647791892855,1.0000000000000004,6.0,6.0,6.0,6.0,0.9208278264768796,0.9607026433926247,0.9799826457678933,0.9869089424037577,0.9914108754966185,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7188384005635635,0.5277741316652211,0.7191512666814515,0.9078554413336335,0.824410430160543,0.9080405204841286,0.9067505833261331,0.8222234860442497,0.9070362674155656,1.0005423561260378,1.0000000000000002,6.0,6.0,6.0,6.0,0.916676070076693,0.9563207838098108,0.9741857776082048,0.9815888054659123,0.9841122817379556,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7304706909984825,0.5428915949782699,0.7305720106686656,0.9132788650773132,0.8339760940844125,0.9133845599658035,0.9091705558572866,0.8264398044837769,0.9092857718749151,1.0008986458033726,0.9999999999999991,6.0,6.0,6.0,6.0,0.9116709304352154,0.9607815066811839,0.9768350708060617,0.9855748404165273,0.9879681578338553,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7294563197928575,0.5424161728747705,0.7292787458284133,0.9094208159906361,0.8269555384315606,0.9092876109837111,0.9068031499370595,0.8220140014417499,0.9066798276746484,1.001136034563058,1.0000000000000018,6.0,6.0,6.0,6.0,0.9181226428626477,0.9622417071020827,0.9800080779035133,0.9867442877176968,0.9880954131473277,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7322796641586499,0.5466717823740441,0.7320523023774934,0.9104773691739254,0.8289005390110202,0.9105340756725646,0.9166160894378149,0.8393068821333881,0.9163822907953221,1.0008460499449825,1.0000000000000002,6.0,6.0,6.0,6.0,0.9161558155904029,0.9654695237251584,0.9810288531107537,0.9863196945181792,0.9891850970193049,"2-3, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7095791731945302,0.5131271233282253,0.7097079236910684,0.9057366582337275,0.8205658839437724,0.9059540195094726,0.9069646219639776,0.822174321446964,0.9070930239812252,1.0008626712672242,0.9999999999999971,6.0,6.0,6.0,6.0,0.9103724469350288,0.952370970250493,0.9740919941310112,0.9801225713273828,0.9869567356914557,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
7.0,0.7396674523610184,0.5690634793244875,0.7489575782217801,0.8880977060126889,0.8100604408190077,0.899466984366563,0.8991227547915036,0.8291473187266141,0.9103290090787277,0.9884726385878219,1.0000000000000016,7.0,7.0,7.0,7.0,0.9167915385269623,0.963002178931829,0.9818865091093154,0.9864928610815175,0.9909747417280919,"3-2, 2-1, 2-3, 1-0, 2-1, 2-1, 3-2"
6.0,0.7484792490315104,0.5704502304838416,0.7481544372469773,0.9089225438792217,0.8271688672257799,0.9089107336835099,0.9196746827719385,0.84608258921213,0.9195390172063266,1.0008467147055136,1.000000000000002,6.0,6.0,6.0,6.0,0.9291229835336823,0.9696984594195436,0.9827197051658386,0.9866271721451635,0.9897548146473766,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7272094115812926,0.5379378194088207,0.7269982460788321,0.9082618618310643,0.8246584109569781,0.908271845318814,0.9058640621707289,0.8199041300379257,0.905816444814203,1.0010150033033693,1.0000000000000009,6.0,6.0,6.0,6.0,0.8991433353999684,0.95498215586647,0.9767627492835963,0.9818568908299079,0.9875565093751418,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7168350710472952,0.524118511885137,0.7167134573147547,0.9097271058443311,0.8273724300899674,0.9099180062225259,0.9138314195549941,0.8350564359914049,0.9137632327549978,1.0011354613801458,0.9999999999999982,6.0,6.0,6.0,6.0,0.913582211959799,0.9581831395773773,0.977819827254369,0.9831539313903795,0.9854000335643877,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7215791780569882,0.5298263386916261,0.7215162909934197,0.9027841880858368,0.8151735185825923,0.9029122767316016,0.9034374479043004,0.8159856431527603,0.9033672077380832,1.000753440212511,1.0000000000000013,6.0,6.0,6.0,6.0,0.9065873008406196,0.9555302570035049,0.9801066730957572,0.9838266854455544,0.9875597517969779,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
