N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
4.0,0.7685338294220233,0.6045227477122176,0.7685338236140248,0.9448711865198123,0.893580094852473,0.9448711845629041,0.9467850940802371,0.8970664648732878,0.9467850928802388,0.9999999999997192,0.9999999999999999,4.0,4.0,4.0,4.0
4.0,0.7518110991986036,0.5789138056158326,0.7518110968967778,0.9452095413717347,0.894440798241194,0.9452095417742702,0.9448807667685193,0.8936354686302138,0.9448807671634596,0.9999999999999098,0.9999999999999992,4.0,4.0,4.0,4.0
4.0,0.7700519440969393,0.6059763084107388,0.7700519393805392,0.9405420534368912,0.8857806826221533,0.9405420533250806,0.9432115030846067,0.8905169299096274,0.9432115021508574,0.9999999999999081,0.9999999999999996,4.0,4.0,4.0,4.0
4.0,0.7632671832158174,0.5957386078043159,0.7632671834339217,0.9493722335043748,0.902142294269059,0.9493722335884256,0.9475302076138232,0.8985281977195907,0.9475302074800742,0.9999999999999996,1.0000000000000013,4.0,4.0,4.0,4.0
4.0,0.7636278109071177,0.5957065071834724,0.7636278116906974,0.9570387475086131,0.9164542558438775,0.9570387477708204,0.9573052597754435,0.9168476068709714,0.957305260042965,0.9999999999999917,0.9999999999999996,4.0,4.0,4.0,4.0
4.0,0.7607095270959482,0.5942745590992617,0.76070952756631,0.9428827769972266,0.8899963462297432,0.9428827770939858,0.9425986043744499,0.8893781365758159,0.9425986043092507,0.9999999999999432,0.9999999999999974,4.0,4.0,4.0,4.0
4.0,0.7912852190394538,0.6392406642660161,0.7912852145161476,0.9503714480898398,0.9039587493663221,0.9503714476273364,0.9513939654357189,0.905763996032046,0.9513939651521293,0.9999999999999699,1.0000000000000002,4.0,4.0,4.0,4.0
4.0,0.7595731328496373,0.5919431595563145,0.7595731443676929,0.9421357074375127,0.8885895183511645,0.9421357188044774,0.9427197566078332,0.889578035665724,0.9427197633829087,0.9999999999991716,1.0000000000000002,4.0,4.0,4.0,4.0
4.0,0.8004312288379334,0.6525863706997369,0.8004311529530946,0.9554767658816823,0.9136997510381757,0.9554767455598805,0.9518804840353925,0.9067624083082806,0.9518804620387059,0.999999999995224,0.9999999999999996,4.0,4.0,4.0,4.0
4.0,0.7896120308403377,0.6355401669864816,0.7896120415992499,0.9544156610204722,0.911612101598058,0.9544156591755194,0.9531367939064934,0.909019385009249,0.9531367957320825,0.9999999999973278,1.0000000000000013,4.0,4.0,4.0,4.0
4.0,0.7789337368859195,0.6192367076682862,0.7789337357099798,0.954173254810764,0.9112390536807304,0.9541732543712289,0.9505174414664621,0.9043003458313847,0.950517441027039,0.9999999999999936,0.9999999999999998,4.0,4.0,4.0,4.0
4.0,0.7624565602878104,0.5942504970195407,0.762456560466404,0.9519651752504267,0.9069966802527085,0.9519651749972429,0.9524748669995622,0.9077096972198928,0.9524748668837536,0.9999999999999938,0.9999999999999991,4.0,4.0,4.0,4.0
4.0,0.7476055223925498,0.5729244156282916,0.7476055215396551,0.9431672546378805,0.8905190443061669,0.94316725343925,0.945551977957558,0.894907528878139,0.9455519776050839,0.9999999999998923,1.0000000000000004,4.0,4.0,4.0,4.0
4.0,0.7693301393841822,0.6054088128094308,0.7693301272645074,0.950733310578127,0.9045623236315964,0.9507333076924882,0.9510697364334326,0.9051260484254297,0.9510697329078334,0.9999999999976344,1.0,4.0,4.0,4.0,4.0
4.0,0.8149333538490819,0.675392185350004,0.8149333614775578,0.9681920325256823,0.9379664056000673,0.9681920329114772,0.9646142115082315,0.9309735099364305,0.9646142111684444,0.9999999999999145,1.0000000000000004,4.0,4.0,4.0,4.0
4.0,0.8004091449785986,0.6521694667793105,0.8004091366717875,0.9580026475111161,0.9183421355113528,0.958002645498303,0.9615272797663256,0.9249400115059065,0.9615272784221216,0.9999999999999443,0.9999999999999996,4.0,4.0,4.0,4.0
4.0,0.7882882959799378,0.6333625303815504,0.7882882911066474,0.9579412988759244,0.9182814250303439,0.9579412984992642,0.9589018305444633,0.9200021144740343,0.9589018301174141,0.9999999999999433,0.9999999999999983,4.0,4.0,4.0,4.0
4.0,0.7721689759980163,0.6093519920744851,0.7721689947415465,0.9458968185352788,0.8955403789773845,0.9458968260717365,0.9428020416093771,0.8897228286135497,0.9428020496061279,0.9999999999994948,1.000000000000001,4.0,4.0,4.0,4.0
4.0,0.803468651645365,0.658263882859875,0.8034686595607488,0.9423990001498976,0.8891494993110222,0.9423990069863623,0.9400940177185216,0.8847802043320003,0.9400940259432122,0.9999999999985592,1.0000000000000004,4.0,4.0,4.0,4.0
4.0,0.7725054009088523,0.6103472577192154,0.7725053751268476,0.9557802954207382,0.9143825170873685,0.9557802884581167,0.9564774659821982,0.9155489427864526,0.9564774588745129,0.9999999999991849,1.0000000000000009,4.0,4.0,4.0,4.0
4.0,0.7647507183665525,0.5981008751935781,0.7647507182624029,0.9445352474716321,0.8931086808400501,0.944535247682198,0.940576660804656,0.8855359101172671,0.9405766608448178,0.9999999999999961,0.9999999999999997,4.0,4.0,4.0,4.0
4.0,0.7526702490674623,0.5802122425897167,0.752670248821457,0.9452487449581249,0.8943864813525728,0.9452487429688248,0.9409679859220055,0.8862613725079704,0.9409679852961296,0.9999999999998994,1.0,4.0,4.0,4.0,4.0
4.0,0.7474098946650893,0.5748073807988927,0.7474098946108607,0.9428663676121491,0.8900133019913085,0.9428663680755982,0.9425257695654775,0.8892111785058681,0.9425257694220379,0.999999999999981,1.0000000000000022,4.0,4.0,4.0,4.0
