N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
2.0,0.7103374434162627,0.635076105318703,0.7886559759396428,0.8706127420366713,0.9344948693378807,0.9665150488188111,0.8730107526846242,0.9399347706194239,0.9693762664133707,0.9004976578933789,0.9999999999999992,2.0,2.0,2.0,2.0
2.0,0.7710830591386979,0.6078569227045719,0.7722023157357761,0.9651679840358134,0.93506383441411,0.9667841482109536,0.9694635352120584,0.9430516964664584,0.9709789332621338,0.9984674173255672,0.9999999999999999,2.0,2.0,2.0,2.0
2.0,0.7789739275007845,0.656491183603586,0.8028742968410396,0.9483905423146652,0.956499036206037,0.9778802684792629,0.9486126812353419,0.9566268229848519,0.9779749909394746,0.9699648732749817,1.0000000000000016,2.0,2.0,2.0,2.0
2.0,0.7748754271482934,0.6163207218712774,0.7775833323443628,0.9660895415016165,0.9401079118568203,0.969417219848717,0.9633492563387824,0.9345781305690974,0.9665820348768024,0.9966878502395473,1.0000000000000009,2.0,2.0,2.0,2.0
2.0,0.7415139259508,0.607415201528441,0.771275749512524,0.9326224612501829,0.9427170669598273,0.9707773650041693,0.9306713389866038,0.9395905986728813,0.9692056759474911,0.9597293197807669,0.9999999999999993,2.0,2.0,2.0,2.0
2.0,0.7144578916691369,0.6410358232955315,0.7937211390987303,0.872013686069212,0.9355714666325291,0.9670712968306622,0.8728183308357897,0.9396511465296633,0.9692235231249675,0.9004947913086465,0.9999999999999998,2.0,2.0,2.0,2.0
2.0,0.7782894426442375,0.6781569665880575,0.8167955430609055,0.9368759238110574,0.9660732808323805,0.9828071633952878,0.9354728837579439,0.9639444545026516,0.9817112525898622,0.9527097643053606,0.9999999999999988,2.0,2.0,2.0,2.0
2.0,0.6959829981230822,0.6320483352903333,0.7872137235558315,0.8568789032787948,0.9403495907634647,0.9695222892300579,0.8554779767125256,0.9368224120428095,0.9677567048133802,0.8833663089331494,1.0000000000000009,2.0,2.0,2.0,2.0
2.0,0.8072752301917113,0.683641485014642,0.8204769167676113,0.95374271898427,0.9423563102521426,0.9705862862267558,0.9526527773460969,0.9400194730470969,0.9694085579680871,0.982687886361196,1.0,2.0,2.0,2.0,2.0
2.0,0.8150826423648208,0.6815356519097091,0.8197295387443517,0.9641817885625332,0.9419040189457463,0.970385747859861,0.96366823166979,0.9410531530609403,0.969949142729848,0.9935125736682844,1.0000000000000009,2.0,2.0,2.0,2.0
2.0,0.7817551498190448,0.6613640736345883,0.8065500063423269,0.9459655804265605,0.9543358134841063,0.97679211848472,0.9480143655822391,0.9582351583151775,0.9788179193325526,0.9683007121160716,1.0000000000000009,2.0,2.0,2.0,2.0
2.0,0.7695173774986865,0.6074716009498717,0.7713422731819441,0.9627835138271229,0.9310253291708688,0.9646925682851049,0.9652893823828308,0.9355526019472482,0.9670960312924589,0.9981719673920004,0.9999999999999998,2.0,2.0,2.0,2.0
