sequences,seq_str,occur,freq
"[17, 12, 7, 12, 17, 12, 2, 7, 0, 0, 0, 0]","3-4, 2-3, 1-2, 2-3, 3-4, 2-3, 0-1, 1-2",949,0.949
"[17, 12, 7, 12, 17, 2, 12, 7, 0, 0, 0, 0]","3-4, 2-3, 1-2, 2-3, 3-4, 0-1, 2-3, 1-2",48,0.048
"[12, 7, 12, 7, 17, 12, 2, 7, 0, 0, 0, 0]","2-3, 1-2, 2-3, 1-2, 3-4, 2-3, 0-1, 1-2",1,0.001
"[7, 12, 7, 12, 17, 2, 12, 7, 0, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 3-4, 0-1, 2-3, 1-2",1,0.001
"[17, 7, 12, 7, 17, 12, 2, 7, 0, 0, 0, 0]","3-4, 1-2, 2-3, 1-2, 3-4, 2-3, 0-1, 1-2",1,0.001
