N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
12.0,0.2895197659697535,0.11152764982054209,0.2959670650542886,0.41333808318993215,0.19642666520816626,0.4224830356612675,0.35514978365879024,0.15176388638379623,0.3627171261189186,0.9791707630026791,0.9999999999999988,21.0,21.0,21.0,21.0
12.0,0.28948821282051285,0.1116370270677278,0.2961879927200126,0.41181245521566023,0.19547594780880606,0.420843490362351,0.4595829102000873,0.23562869572719478,0.46980570531614985,0.9786602262313258,0.9999999999999991,21.0,21.0,21.0,21.0
12.0,0.277394854439816,0.10240208541156784,0.2828684197056265,0.3941855255037332,0.17856913335883856,0.40182166794123286,0.34368185658445394,0.14171173297070783,0.3510268457152246,0.9812724355332458,1.0,21.0,21.0,21.0,21.0
12.0,0.2829879077890777,0.10643311035987232,0.2884635475844289,0.4024730014242718,0.186611039022567,0.4109827239945635,0.47794518648101036,0.2508084185030149,0.48764128672572243,0.9796119118997946,1.0,21.0,21.0,21.0,21.0
12.0,0.28001147334438764,0.10686188003455485,0.28630651261201057,0.3993454902362789,0.18774532399871852,0.4088245979280938,0.46518674523861403,0.24157610194107798,0.476702491399603,0.9754382385020546,0.9999999999999983,21.0,21.0,21.0,21.0
12.0,0.2905377446034195,0.11173981458520303,0.2969364042084752,0.40768901593383156,0.19330089295404937,0.4172991099387756,0.47100491453887017,0.24512286983010156,0.4814644934092385,0.9780504458253396,1.0,21.0,21.0,21.0,21.0
12.0,0.28126933402399573,0.10307895230218986,0.2844848284900557,0.40570957590206824,0.18632687903038825,0.4116149592106438,0.44699994880299315,0.2197467407344636,0.45358307219959093,0.9841089801354436,1.0000000000000004,21.0,21.0,21.0,21.0
12.0,0.2891521584026212,0.10749102698358118,0.29113963180525854,0.40574329469070514,0.18516689580921625,0.4085776806663659,0.4794917091349923,0.245864315844121,0.48276478468820017,0.9925860261656263,1.0000000000000002,21.0,21.0,21.0,21.0
12.0,0.2912283318419989,0.10943813314571894,0.2928056960630004,0.4188003773446486,0.19542756745347895,0.4214980006195733,0.486748670978107,0.2533756585426554,0.4900948046205099,0.9928932815472408,0.9999999999999979,21.0,21.0,21.0,21.0
12.0,0.2838475831273426,0.10616535984713751,0.2877391410333659,0.4009464517314023,0.18325532510980166,0.4062062608874382,0.34760840181383496,0.14310612359618952,0.35221807155457596,0.9858612647363867,0.9999999999999996,21.0,21.0,21.0,21.0
12.0,0.2954197643572898,0.11628550496380596,0.30104223177446576,0.4188181345769141,0.20267200902708216,0.42748910928608397,0.446026293065643,0.22416123464347035,0.45531896028739377,0.9767344529341958,0.9999999999999998,21.0,21.0,21.0,21.0
12.0,0.2890786258171304,0.10846142816138497,0.2930669753964825,0.4142679605148814,0.1934474978297552,0.419837790314865,0.3571864993613816,0.15101703348326392,0.3618544808760982,0.9862552274441888,0.9999999999999991,21.0,21.0,21.0,21.0
12.0,0.29296713214250153,0.11192630798281128,0.29834630360704395,0.4047578488519922,0.18826334179062193,0.41346231072056155,0.3543501372036426,0.14995778923515196,0.36142278457641797,0.9789357857290202,1.000000000000002,21.0,21.0,21.0,21.0
12.0,0.2698539267954907,0.10047955262796923,0.2794933234028368,0.39598973732168097,0.18588909066881093,0.41071639157969053,0.4650863020332204,0.24493212928066055,0.48160010460892816,0.9647258622830728,0.9999999999999989,21.0,21.0,21.0,21.0
12.0,0.28405232524774043,0.1074328053115473,0.2911875404789295,0.4035270700863456,0.18791411038928557,0.4133531896980757,0.34547097125339177,0.14391204149731732,0.3542926828857204,0.9764087671716926,0.9999999999999976,21.0,21.0,21.0,21.0
12.0,0.2795325117232703,0.10154321692181201,0.28197195123535124,0.40728010228553296,0.1861290661610209,0.41097425929122045,0.4796063257418071,0.24733769162965707,0.484405097259892,0.9897846946035045,1.0000000000000007,21.0,21.0,21.0,21.0
12.0,0.29048961811888296,0.110740456797901,0.2951896663215059,0.4112424261389912,0.19454816339881567,0.41866332939031503,0.44383312838148314,0.21999967792736322,0.45217481671112014,0.9810776399144693,0.9999999999999998,21.0,21.0,21.0,21.0
12.0,0.28351741307437006,0.1080800196854449,0.29171317284684595,0.4026916773002358,0.18924361783041826,0.41420131243725566,0.4287223813667111,0.20983502102637597,0.44103310986008626,0.9712602628513085,0.999999999999999,21.0,21.0,21.0,21.0
12.0,0.2882477642983299,0.10897841632083888,0.29248399350964305,0.4151054387616704,0.19617219246467693,0.4222821713603876,0.3468671971084576,0.14443137901817743,0.3527978434771264,0.9807734796444469,1.000000000000001,21.0,21.0,21.0,21.0
12.0,0.2942366451358918,0.11482372169828786,0.29852242428819353,0.42091916717900674,0.20111998885307686,0.42628747189177796,0.4804770400231949,0.2508439558409249,0.48724205027834394,0.9864928771025185,1.0000000000000044,21.0,21.0,21.0,21.0
12.0,0.28581308058156324,0.10815086343657468,0.29201190244962766,0.3985919884971349,0.18522462837672943,0.40819435407307925,0.3322857577933183,0.1346036716887956,0.3396450343206258,0.9773534216248224,1.000000000000001,21.0,21.0,21.0,21.0
12.0,0.2806808501490492,0.10769151511422001,0.2898308836670314,0.3956244143111851,0.18497697186401205,0.40836750796972726,0.46975144389499746,0.248684159960297,0.4852184293856634,0.9674138551412033,0.9999999999999984,21.0,21.0,21.0,21.0
12.0,0.29046001170802077,0.1121562774597179,0.29718003355824496,0.4016762708412934,0.1890192272153776,0.41201682323345173,0.46395175460824767,0.23961702471874619,0.4754138140832283,0.9765561978464528,0.9999999999999989,21.0,21.0,21.0,21.0
