N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
4.0,0.38229432488417525,0.5343855975791555,0.723397819320474,0.4997138658848602,0.8958106023624286,0.9461436109466581,0.49967680732912234,0.8957064245520865,0.9461358131579332,0.5280954365688308,0.9999999999999994,4.0,4.0,4.0,4.0
4.0,0.4158571845074347,0.5303761705012614,0.7200829141514478,0.5415848091162835,0.8965502850496385,0.9465125095006688,0.5416909734445507,0.8947432035956149,0.9455890089664716,0.5726831707171187,1.0000000000000016,4.0,4.0,4.0,4.0
4.0,0.45583093187498325,0.5216237326877173,0.7149409912556541,0.6005828978788188,0.8914036881257015,0.9438110296280748,0.600250571395345,0.8904083331184639,0.943303033851344,0.6363116664990115,0.9999999999999998,4.0,4.0,4.0,4.0
4.0,0.39517403411904123,0.6073707444521134,0.7714791751487552,0.49241522182044595,0.9307635330254236,0.9645337366593963,0.4921333675638563,0.9289500217617335,0.9636053645857412,0.5104933190974178,1.000000000000002,4.0,4.0,4.0,4.0
4.0,0.46659732042462393,0.5289463237503831,0.719297567174676,0.6133693171949068,0.9003645262467329,0.9484814621114673,0.6133279444953199,0.8984351936262513,0.9475461455323246,0.6471514916643102,1.0000000000000013,4.0,4.0,4.0,4.0
4.0,0.3624521163443806,0.5249055314552772,0.7173493164350087,0.47815281962536416,0.8970354873254363,0.9468011865441577,0.4769329634146148,0.8950211154680416,0.9457614490864807,0.5043176388065587,0.9999999999999996,4.0,4.0,4.0,4.0
4.0,0.44853357997011356,0.5247119123621619,0.7168352598007475,0.5902490623045273,0.894967690902285,0.9457096424335573,0.5898596075259768,0.8943423758496446,0.9454198289942284,0.6237213527714378,1.0000000000000007,4.0,4.0,4.0,4.0
4.0,0.453856463751912,0.5395603618594826,0.7270932586693812,0.5908465299821193,0.9008620014175198,0.9487888843978601,0.5895967181247017,0.8993584026298908,0.9480281007608523,0.621775653661069,1.0000000000000004,4.0,4.0,4.0,4.0
4.0,0.4582009337652449,0.5291325948509111,0.7192622659965542,0.5983876628099577,0.8964990083028463,0.9465011524924362,0.5975130880652959,0.8943460726055477,0.9453918422320682,0.6315436946921185,0.9999999999999994,4.0,4.0,4.0,4.0
4.0,0.42625474630104326,0.5254265097336767,0.7175265143369665,0.5591664760062782,0.8937158831907699,0.9450560452135769,0.5592791148170085,0.892446965549915,0.9444197447052328,0.5920295465767189,1.0000000000000009,4.0,4.0,4.0,4.0
4.0,0.4729855231779521,0.5899688624943968,0.7603266489211455,0.5953953666469738,0.9130824558669417,0.9552817816514968,0.5947020275187873,0.9116312518000809,0.954551931541586,0.6230286622814696,0.9999999999999999,4.0,4.0,4.0,4.0
