N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
8.0,0.5764618226152785,0.46165433205543116,0.6717450105366565,0.7648128235467103,0.797058472453142,0.8921126562069069,0.7638749985849388,0.796336347138487,0.891809208861952,0.8567685658206091,0.9999999999999988,8.0,8.0,8.0,8.0
8.0,0.5894722436024095,0.47297781659003435,0.6796023808034938,0.7778903300802376,0.8068666162829531,0.897565704641297,0.7782470187076802,0.807460368201854,0.8979642517632414,0.866681254397012,0.9999999999999993,8.0,8.0,8.0,8.0
8.0,0.5695322330046845,0.4717286254094951,0.6788509154260169,0.7492474239155076,0.8062140027531535,0.8972467537207117,0.7488232721576393,0.8046458486611815,0.8964324739150186,0.8351165391420164,1.0,8.0,8.0,8.0,8.0
8.0,0.5234593935749146,0.4912469627494085,0.6928212139482558,0.6801061820468521,0.818415186039552,0.903838900650755,0.6799683948995008,0.8172174941204791,0.9032446657087962,0.7518842227589198,1.000000000000001,8.0,8.0,8.0,8.0
8.0,0.5951008980545409,0.4712950459056645,0.6780244257027148,0.7899954529631927,0.8114493868225185,0.8999995331480408,0.790180387525149,0.8112877139130872,0.9000038065225838,0.8777237299464699,0.9999999999999998,8.0,8.0,8.0,8.0
8.0,0.5266641866729653,0.45989699923453276,0.6708627024465963,0.7007460410071058,0.8005783655546422,0.8940600978955959,0.701015827025995,0.8005118339561961,0.894096545052603,0.784114779597723,0.9999999999999987,8.0,8.0,8.0,8.0
8.0,0.5689806502231745,0.46412872155398627,0.6737604532070607,0.7550113201409216,0.8045320365562101,0.8962560468331969,0.7545107693370817,0.8038001852423284,0.8959276217447789,0.8415768683402772,0.9999999999999991,8.0,8.0,8.0,8.0
8.0,0.48543246144202223,0.4912761776442384,0.6922403890359414,0.6320312890338737,0.8132769714072345,0.9009069698272141,0.6317011018761787,0.8124760035771841,0.9005306422036699,0.7015575255010223,0.9999999999999996,8.0,8.0,8.0,8.0
8.0,0.596735044881213,0.4823551973478614,0.6860182159625001,0.7837151015971227,0.8134772356325328,0.9011734225311734,0.7830613070428836,0.8119625933974619,0.9003834656947098,0.8695927581092282,0.9999999999999998,8.0,8.0,8.0,8.0
8.0,0.5785851886771562,0.4662290530043087,0.6752563332775009,0.7644445723177006,0.7992605965367543,0.8933277496976119,0.7639113809623378,0.7982999285685382,0.8928568623475015,0.8554243378639048,0.9999999999999996,8.0,8.0,8.0,8.0
