N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
8.0,0.30786762140211044,0.38961473716128187,0.6133906268578198,0.39205980405179514,0.618154423637102,0.7829305015404578,0.40243256379663656,0.6510272822041724,0.8047773089336961,0.4999999999999999,1.0,14.0,14.0,14.0,14.0,GHZ
8.0,0.29486045768801555,0.3627637982480354,0.5889362393670322,0.374357576553465,0.5655134207345304,0.7476681911890175,0.37234267300408347,0.5589327641353599,0.744018949288148,0.5000159850372863,0.9999999999999989,14.0,14.0,14.0,14.0,GHZ + noise
8.0,0.2572593963826732,0.2831170700196973,0.5146500006420225,0.32398894251503424,0.4299209569333461,0.6472463450529777,0.2930096196015671,0.3586457084895895,0.5850813576435763,0.5000003210517288,0.9999999999999997,14.0,14.0,14.0,14.0,GHZ + noise
8.0,0.2918862559597616,0.35990429751776193,0.5860759054074586,0.37378590378858806,0.5611629832215934,0.744692364988914,0.3396536208514065,0.4725524051700077,0.6792475280163466,0.500022322651187,0.999999999999998,14.0,14.0,14.0,14.0,GHZ + noise
8.0,0.2913026706094519,0.3562339490345999,0.5829515157733197,0.3719231084865712,0.5622119196054577,0.7453974144671048,0.3814689022050648,0.5866827404018841,0.7628902496959472,0.49998878651306694,0.9999999999999982,14.0,14.0,14.0,14.0,GHZ + noise
8.0,0.29293755939384575,0.36152124857429174,0.5878872910578594,0.37248794324518847,0.5635912180370166,0.7462625069628935,0.35686144390348556,0.5162825045869374,0.7134109643063681,0.5000208500244082,0.9999999999999988,14.0,14.0,14.0,14.0,GHZ + noise
8.0,0.41404975649662806,0.1976328975271757,0.4140497471226766,0.5657055751848407,0.3356090688706097,0.5657055726741402,0.6225842953380579,0.3972599836657176,0.6225842854813527,0.9999999999856255,1.0000000000000002,14.0,14.0,14.0,14.0,W
8.0,0.3933932342186101,0.1987105228663496,0.4132019696093773,0.5442558463130946,0.3448490389927227,0.5731074502201878,0.5309792533478155,0.32585273673445814,0.5567910159674279,0.9464545315271589,1.0000000000000002,14.0,14.0,14.0,14.0,W + noise
8.0,0.419966806348529,0.20191673297576412,0.41970530878465356,0.5689184373779894,0.3394100556521924,0.5686913168717594,0.5047031536418055,0.27151960304752143,0.5044581613214965,0.9999749423185975,1.000000000000001,14.0,14.0,14.0,14.0,W + noise
8.0,0.40617767846147146,0.20985859880724686,0.4286749890227223,0.5458636453915037,0.34741540116608577,0.5752920372581867,0.5919060561177022,0.3983895256693065,0.6232145908806708,0.9464981956016243,1.0000000000000013,14.0,14.0,14.0,14.0,W + noise
8.0,0.4045981409018856,0.2076033663233381,0.42483249567845704,0.5524432258133969,0.3539064855430204,0.5814629590630843,0.597558622012027,0.4056763240180715,0.6291630713114511,0.9464827801202972,1.0000000000000009,14.0,14.0,14.0,14.0,W + noise
8.0,0.4180244219403273,0.20035957190515746,0.41802695022820535,0.5633603891164236,0.3326530467149031,0.5633639105651734,0.5410798835921756,0.307796153389273,0.5410831352120956,0.9999969842965386,1.0000000000000007,14.0,14.0,14.0,14.0,W + noise
