N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
4.0,0.19917959751125225,0.36626580675660403,0.5897198975348488,0.2570159620923463,0.601314568807211,0.7706129888967933,0.24541353795388537,0.5476319299132013,0.732708417903464,0.3336078603803818,0.9999999999999993,7.0,7.0,7.0,7.0
4.0,0.3173730288275153,0.3216039213801937,0.5500401666240793,0.4305228568502027,0.5729362090521983,0.7519678268388503,0.4243749585158403,0.5583351409651179,0.7399920913767867,0.5726829607567502,1.0000000000000002,7.0,7.0,7.0,7.0
4.0,0.32419355488422436,0.27643226885686856,0.507702851534203,0.46302517010610095,0.5378049468902005,0.7282586162025055,0.4374256101566844,0.47992914223004224,0.6855122562002997,0.635863383769935,0.9999999999999998,7.0,7.0,7.0,7.0
4.0,0.30635880717357,0.3678174425612376,0.5909208787541331,0.39452932171454747,0.5901821440610984,0.7634388232429593,0.40374474834124985,0.6155229191320597,0.7808913220598471,0.5152527885311969,1.0000000000000002,7.0,7.0,7.0,7.0
4.0,0.34144438137783706,0.29537922523887616,0.5252384820425638,0.4794878537019365,0.5567286191182526,0.7414685652237643,0.4645644770364634,0.5258081320652777,0.7173416931380694,0.6471514916643094,0.9999999999999999,7.0,7.0,7.0,7.0
4.0,0.27623343259904176,0.29620953296434377,0.5265459642520155,0.38360144089390225,0.5531074366318409,0.7385364687640076,0.3736898480539919,0.5263605878207734,0.7183496327250288,0.5175540740528105,0.9999999999999976,7.0,7.0,7.0,7.0
4.0,0.32658390301125106,0.28913898143012967,0.5193954989223563,0.4558114777551915,0.5424732478777592,0.7313670799945686,0.4319580175018909,0.48685611300001064,0.6904222977869416,0.6237212334255212,1.0000000000000004,7.0,7.0,7.0,7.0
4.0,0.3361873579509244,0.3151673785616567,0.5444728614589933,0.4537850560826351,0.5507777533273835,0.7361266218213542,0.42807564591436464,0.48950154181902283,0.6929760369437468,0.6157430854352302,1.0000000000000002,7.0,7.0,7.0,7.0
4.0,0.3365379950052655,0.29582571256307255,0.5254348217726611,0.46910180250232075,0.552815181854067,0.7381904847105513,0.4805186077850586,0.5812216737201362,0.7585262595321285,0.6315437624074024,1.000000000000001,7.0,7.0,7.0,7.0
4.0,0.315757689197415,0.2865679362440905,0.5176376762110414,0.43928474863629674,0.5360007144029861,0.7267010614604996,0.47179334432583464,0.6127012713384311,0.7798810922410924,0.6047713616233363,0.9999999999999998,7.0,7.0,7.0,7.0
4.0,0.3551015274905186,0.34607489143732906,0.5723698267802779,0.4636110965061202,0.5699068686156753,0.7498175355370122,0.4910207427336994,0.6415909001257979,0.7978363501266031,0.6155832625778553,0.9999999999999987,7.0,7.0,7.0,7.0
4.0,0.28359008141931186,0.2738711691542045,0.5058761181670647,0.3984495310073437,0.5256813842888886,0.7198325595469152,0.42643895642484997,0.6025027751908716,0.7734141428487432,0.5507130918422644,1.0000000000000016,7.0,7.0,7.0,7.0
4.0,0.3794754533479231,0.36335985899229706,0.5877119749200632,0.5064331568335108,0.6243890908317398,0.7862570472159295,0.4735087199329655,0.5482183123832327,0.7346525254355479,0.6416051451865719,1.0000000000000009,7.0,7.0,7.0,7.0
4.0,0.24602673584802573,0.2760930667500947,0.5088391107624881,0.34277603045739685,0.5213965738225143,0.7168843730637396,0.3269206100063506,0.4709519226162644,0.6802138999428188,0.47525364472382714,1.0000000000000009,7.0,7.0,7.0,7.0
4.0,0.3028636771147366,0.3128942563439851,0.5418838367595985,0.40803488605539506,0.5415416447202437,0.7301780331164887,0.3882997187481076,0.49525134760730993,0.696131876388074,0.5567883222371126,0.9999999999999994,7.0,7.0,7.0,7.0
4.0,0.2755132937287895,0.3076213988427598,0.5370808296585096,0.374086552557906,0.5491096154099256,0.7357741851711512,0.3506386892687734,0.4874821958426531,0.6891937517100701,0.5061981567296197,1.0000000000000009,7.0,7.0,7.0,7.0
4.0,0.3558102650410113,0.29654484696447736,0.5280648857694795,0.4911869142642629,0.5444639389434063,0.7328564064851373,0.5338656212867412,0.6411077945946806,0.7978916639857602,0.6676967232014805,0.9999999999999978,7.0,7.0,7.0,7.0
4.0,0.3413580511559485,0.28045389747808747,0.5118080309177097,0.488804089026587,0.5475333677293805,0.7352874099335722,0.45797609229322467,0.4870084926779453,0.6896734497339746,0.6634435811951671,0.9999999999999997,7.0,7.0,7.0,7.0
4.0,0.3153069289321735,0.3466028709491366,0.5724723017002854,0.4166361868201226,0.5870868939707486,0.7610198957113662,0.44401338077703906,0.6624313021112632,0.811131892272805,0.5462756548237293,0.9999999999999996,7.0,7.0,7.0,7.0
4.0,0.36429352847529,0.32955084386102174,0.5579971317559207,0.4946210492140262,0.5899172598581601,0.7634673237261524,0.4953156914623957,0.589976237455826,0.763928364889312,0.6473763848314338,1.0000000000000018,7.0,7.0,7.0,7.0
4.0,0.30043091884161544,0.31177147303140285,0.540689261318837,0.41089627249865157,0.5656979146577117,0.7470337042419071,0.4376010822324726,0.6396941176728717,0.7968791964266669,0.5473861285673041,0.9999999999999996,7.0,7.0,7.0,7.0
4.0,0.3167789461613624,0.376748641748216,0.5991153302628682,0.407354809971917,0.6046258322105318,0.7721496299429402,0.4195008507840665,0.6372211895070514,0.7942196179061856,0.5269267997858416,1.0000000000000004,7.0,7.0,7.0,7.0
4.0,0.36029700043647217,0.30706877194319715,0.5359683210114082,0.48756237172512357,0.5397583582283505,0.7289147043098156,0.5200355909828964,0.611639126376843,0.7790529707988196,0.6663879894812936,1.0000000000000009,7.0,7.0,7.0,7.0
4.0,0.30851581784599313,0.314339289288603,0.5425290984632425,0.4310018305159619,0.5888125047092184,0.7626739497475021,0.42482678302417654,0.5645300647350675,0.7464726895448788,0.5655480587008235,1.0000000000000004,7.0,7.0,7.0,7.0
