,State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
6,W,0.499999976946714,0.294562183971076,0.507747047288555,0.500000001363467,0.502133308011342,0.108881567968213,4.09433349446431E-08,0.866003640347329,0.253475424792231,0.531722773970201,0.750000540615131,0.356396015632474,0.845706534352187,0.750000025910033,0.222599322463905,0.625000015434469,0.544118037858561,0.606436563739078,0.499999960863277,0.985712974273103,0.455635074480639,0.7500000829761,0.499999965752925,0.102079084318993,0.999999942750239,0.678737470273958,0.986234796332919,0.74999990661692,0.499999906838018,0.391853813584546,0.531722810245265,0.33786522967716,0.749999448881337,0.591408025284035,0.946504988962407,0.544110584272493,0.345706554705446,0.357254835286943,0.74999993510531,0.12500004008406,0.192796069983321,0.45588190226861,-0.166502890091412,0.333064879410109,0.366224661546661,0.152043355416125,0.558514438662094,0.849835602770565,0.062889409406454,0.63290170409304,0.616231112794487,0.621824851852992,0.630946923664408,0.692375253223339,0.498265953821234,0.53359232585859,0.478173634514388
7,W,0.000827489088513865,0,0,-1.80695685251955E-06,0,0,1.65296216987349E-06,0,0,-5.112007638371E-06,0,0,-0.00205699951368978,0,0,-0.12500040498388,0,0,0.000825674225622798,0,0,-0.249993965517513,0,0,0.000825914861769119,0,0,-0.250007389205562,0,0,0.000828060736423025,0,0,0.0309595987835238,0,0,-0.00123647241439375,0,0,-0.125002071004998,0,0,0.0979467470065323,0,0,-0.152044423826041,0,0,-0.0892982204278473,0,0,0.128146675222796,0,0,0.0445867392225468,0,0
8,W,0.000827240040856865,0,0,-8.21254483608959E-06,0,0,-4.59028855932646E-07,0,0,-4.72987345380424E-06,0,0,-0.0020474036699677,0,0,-0.125002813051972,0,0,0.000825515128750463,0,0,-0.250000266144813,0,0,0.000824133365354579,0,0,-0.250004545282006,0,0,0.000817850953370363,0,0,0.0137420162957456,0,0,-0.00122905977923235,0,0,-0.125003871136353,0,0,0.0979567844137503,0,0,-0.152049991397154,0,0,-0.102523033860396,0,0,0.132276856531504,0,0,0.0563615785585642,0,0
9,W,-0.00213307355771398,0,0,3.64083717909281E-06,0,0,4.65001327723551E-06,0,0,-6.726649806911E-06,0,0,0.00532398378127727,0,0,-0.124997712049211,0,0,-0.00213048068604382,0,0,-0.249994384442492,0,0,-0.00213385824861447,0,0,0.250005693027801,0,0,-0.00213295484173489,0,0,-0.00774071193181272,0,0,0.00319390444005626,0,0,-0.12501444520641,0,0,0.0979602161135367,0,0,0.152066015713607,0,0,-0.120113426809544,0,0,0.139144787877294,0,0,-0.0705094416822921,0,0
10,W,-0.00200698526291185,0,0,7.93343330275236E-07,0,0,-1.38043232176972E-06,0,0,-5.45273299130995E-06,0,0,0.00501340018430426,0,0,-0.125003038606757,0,0,-0.00200172739349369,0,0,0.249996637480752,0,0,-0.00200601042899945,0,0,0.250003976447536,0,0,-0.00200748638132021,0,0,0.0955661732385066,0,0,0.00300418954113576,0,0,0.12500963423604,0,0,0.097962038120295,0,0,0.152065910998073,0,0,0.0433720465404248,0,0,-0.121863343758733,0,0,-0.00142224675767197,0,0
11,W,0.00195483894698425,0,0,9.60881453926925E-07,0,0,-2.3882861633127E-06,0,0,3.62280699588289E-06,0,0,-0.00489473259777099,0,0,-0.125001948820895,0,0,0.00195721363551273,0,0,0.249995889777083,0,0,0.00195489582210349,0,0,0.250002095277276,0,0,0.00195747791592382,0,0,0.077326836240059,0,0,-0.002933512205827,0,0,0.125012344914804,0,0,0.0979593936524207,0,0,0.152060872416447,0,0,0.0560263273096129,0,0,-0.122273129960238,0,0,0.0117190140394238,0,0
