N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
4.0,0.3488606993066146,0.49780242001997166,0.6969677311575446,0.4463297529326639,0.7976992082722497,0.8919330323988397,0.4366684383076336,0.7650067737905004,0.8732218726457102,0.4999999999999999,1.0,7.0,7.0,7.0,7.0,GHZ
4.0,0.31875933675271595,0.4223395553718799,0.6384470550141735,0.40289528941773456,0.6563344996671634,0.8070153492260689,0.38355596800362485,0.5964639832647012,0.7670742389122001,0.5000193552394061,0.9999999999999999,7.0,7.0,7.0,7.0,GHZ + noise
4.0,0.32321978267689,0.4322887978465491,0.6465867775103598,0.40568065858751123,0.6608815138445625,0.8098721391410263,0.40447751519063274,0.6586342042370147,0.8089318919752981,0.5000076397472343,1.0000000000000002,7.0,7.0,7.0,7.0,GHZ + noise
4.0,0.3376045582901145,0.46756390394123554,0.6740554950995924,0.4338044341791296,0.7543264642788583,0.8667426971230132,0.4334314558056386,0.7534828661909913,0.8668195108549385,0.5000196577288145,0.9999999999999994,7.0,7.0,7.0,7.0,GHZ + noise
4.0,0.2534063853332267,0.26361573856835896,0.49418390024493036,0.3677483783528678,0.5348811384323109,0.7262184822862405,0.3948647444913951,0.626595714715985,0.7884892259043419,0.5000068015933015,0.9999999999999982,7.0,7.0,7.0,7.0,GHZ + noise
4.0,0.3399944020111429,0.4755340772172089,0.6805249896325622,0.43287593039007444,0.7497060332264052,0.8641625333376535,0.4279533250522081,0.7347425938637218,0.8558042356504745,0.5000208684866817,1.0000000000000013,7.0,7.0,7.0,7.0,GHZ + noise
4.0,0.3133886592819297,0.36730901001838845,0.5888843819886351,0.40897589939828,0.6168454830966802,0.7805483086952543,0.3936391174837567,0.5658495172590559,0.7469877571019912,0.5225599809123164,0.9999999999999978,7.0,7.0,7.0,7.0,W
4.0,0.3363256918724162,0.3236217700380241,0.5492043007231499,0.45451404726516687,0.5799930239491597,0.7559729191134721,0.42064470951865945,0.49148930067576435,0.6928128935578213,0.5972816196472686,1.000000000000002,7.0,7.0,7.0,7.0,W + noise
4.0,0.3460518348695228,0.34216176927371944,0.5690376158303461,0.45392950146146693,0.5815920795132952,0.7570810519348095,0.4839768803255143,0.6588081704217036,0.8086197521224825,0.5969166406438493,1.0000000000000007,7.0,7.0,7.0,7.0,W + noise
4.0,0.3435404142375044,0.3330951744805303,0.5602438915857093,0.45527121008741206,0.5788234185758323,0.7554967567602153,0.4401755782833084,0.5379196020203305,0.727207835625195,0.5971821737560387,1.0,7.0,7.0,7.0,7.0,W + noise
4.0,0.34706853738419874,0.33922440482658517,0.565810706176006,0.45097434567449785,0.5703781154357934,0.7497085727698516,0.4392002802445509,0.5436911839655318,0.7294124754822857,0.5971592097020963,0.9999999999999998,7.0,7.0,7.0,7.0,W + noise
4.0,0.302150614872997,0.3611105773765492,0.5842158453538552,0.39884621781572943,0.6018512526040927,0.7707270240488823,0.37451546173056266,0.5395092362150253,0.7254080826051137,0.515912084144594,1.0000000000000004,7.0,7.0,7.0,7.0,W + noise
