N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
4.0,0.6569529287265349,0.596586864424421,0.7653784749112107,0.8092167613433138,0.8927796139241273,0.9444435883551565,0.8118003783066625,0.8976569260733738,0.947087856477618,0.857163707919724,0.9999999999999973,4.0,4.0,4.0,4.0,"0-2, 1-3, 1-3, 1-0"
4.0,0.7254785027692845,0.5522903539461954,0.736152789536756,0.8999487499513628,0.8389527660832112,0.9152667514999879,0.910444928393273,0.8574822034971917,0.9255145971033004,0.983590373794943,1.000000000000001,5.0,7.0,5.0,7.0,"0-2, 0-1, 1-2, 2-3"
5.0,0.645610284395091,0.5158286127452041,0.7105065325345766,0.8123424036558942,0.8029749318093546,0.8949778778271542,0.8111050736746145,0.8003144757066543,0.8934023771839913,0.9082284730550836,1.0000000000000004,8.0,8.0,8.0,8.0,"1-3, 0-2, 2-3, 0-2, 1-2"
4.0,0.679542299853183,0.5581067022346493,0.7394255436761111,0.8401832501846261,0.8409979350711669,0.9162252067458636,0.837182394294308,0.8349811991727235,0.9128328944011405,0.9164888278256077,0.9999999999999996,7.0,7.0,7.0,7.0,"0-2, 2-3, 0-3, 0-1"
3.0,0.7105032145597807,0.5567516837798236,0.7393427746708675,0.8872356588353889,0.8508716202718792,0.9217148753923183,0.8940233260253587,0.8638966198013329,0.9288907327308902,0.9625375437784282,0.9999999999999993,4.0,6.0,6.0,6.0,"2-3, 3-0, 1-3"
5.0,0.706689882134284,0.542876586334184,0.7300467998875444,0.8959572938720555,0.8557167888755506,0.9243977659080639,0.903236155168073,0.8702948026206774,0.9323553009096422,0.9687192598819111,1.0000000000000016,5.0,5.0,5.0,5.0,"0-2, 0-1, 1-3, 0-1, 0-2"
4.0,0.6961579693157893,0.523496558076287,0.7156790471105906,0.8849274745586069,0.8260051557580479,0.9079697563239921,0.8854686643061507,0.8268782719462784,0.9085743745506082,0.9752040755814881,1.0000000000000018,7.0,7.0,7.0,7.0,"2-3, 0-2, 1-0, 0-3"
3.0,0.7058053138846991,0.5619802143645056,0.7429280423518358,0.8837481955203457,0.8671144629336442,0.9307058018890157,0.8954155836534644,0.8900494872544391,0.9430429532978142,0.949507304427823,0.9999999999999996,6.0,6.0,4.0,4.0,"0-2, 3-0, 0-1"
4.0,0.6557807100863629,0.5345529995431965,0.7234532018749156,0.8225462932866512,0.82752333980241,0.9087676030957369,0.8129438021048289,0.8085438666195659,0.8980953427535362,0.9053438272600043,1.0000000000000016,7.0,7.0,7.0,7.0,"2-3, 0-2, 1-2, 1-3"
3.0,0.7315136299235336,0.5888886526063544,0.7601299126796855,0.9203626017811922,0.9148345209733822,0.9561666727172833,0.9232760314678194,0.9215526279559068,0.9597255676335663,0.9620217244244652,1.0000000000000016,3.0,3.0,3.0,3.0,"0-3, 1-2, 0-1"
7.0,0.6916572250091322,0.5726749176241663,0.7499046141467334,0.8496049321160213,0.8462712657389275,0.9193063438966458,0.8524072229471487,0.8515836771099197,0.9223477405757242,0.9241720154780977,0.9999999999999983,6.0,6.0,6.0,6.0,"0-2, 0-2, 0-2, 0-2, 1-3, 1-3, 1-2"
5.0,0.6907239953879049,0.5021757577388705,0.7000356634865939,0.8806482111566825,0.7999235196244332,0.8931052126087891,0.8743590616956621,0.7882484198735304,0.8866708141977833,0.9860486568605403,1.0000000000000018,8.0,8.0,8.0,8.0,"1-2, 1-3, 1-0, 1-2, 0-1"
3.0,0.7374282680474855,0.6308894596842333,0.78674783812803,0.9013363118340945,0.9285129118795384,0.9633162085350888,0.8988486533318142,0.9224279295785294,0.9602038529265015,0.9360328682536481,1.0000000000000009,3.0,3.0,3.0,3.0,"1-3, 0-3, 1-2"
5.0,0.6617041825252538,0.5284579658350429,0.7187879302646469,0.8205336319082894,0.8004671326290418,0.8931420108600276,0.836398936376648,0.8303360633383416,0.9100752574620568,0.9186894207046867,0.9999999999999993,8.0,8.0,8.0,8.0,"0-2, 0-3, 0-2, 0-1, 1-2"
7.0,0.6636490026670747,0.5382269581807411,0.7279207038680451,0.8391989995877747,0.8507079848176713,0.9219114364186789,0.8395112001996247,0.8520737663992024,0.9227654278647713,0.9094556353448509,0.9999999999999996,5.0,5.0,5.0,5.0,"0-2, 0-2, 0-2, 0-2, 0-2, 0-3, 1-2"
4.0,0.679805434812906,0.5360902654474093,0.725028522558762,0.8493750239646017,0.826539915512065,0.9082363086524861,0.8509493266349553,0.8314660707432864,0.9111444262808148,0.9342796021175589,0.9999999999999984,7.0,7.0,7.0,7.0,"0-2, 0-1, 0-3, 2-3"
3.0,0.7185584835514018,0.6041208761396696,0.7704711291929995,0.8626785478556611,0.8614649019782268,0.9274328847070674,0.8642003150540322,0.8651993611040529,0.9293963352342761,0.9296366485669338,1.0000000000000009,6.0,6.0,6.0,6.0,"0-1, 1-2, 1-3"
5.0,0.629985596823861,0.5130730358740909,0.7075534825779002,0.7848585003220273,0.7786889645193502,0.8810365900268471,0.7931369686305008,0.7960129666927711,0.891029292001636,0.8900224062746384,1.0000000000000009,8.0,8.0,8.0,8.0,"2-3, 0-2, 0-1, 1-2, 0-2"
3.0,0.6820373000916311,0.5901348107983165,0.7605748227770089,0.8583304085481857,0.9113172821006754,0.9543827766621932,0.8581860172397815,0.9115880680283998,0.9545449366411416,0.8996020204823486,1.0000000000000013,3.0,3.0,3.0,3.0,"0-2, 1-3, 2-3"
2.0,0.7276438525563804,0.6251163145132053,0.7832555159030261,0.9052988504344763,0.9489258807687276,0.9740217333191904,0.909084591092703,0.957782682038335,0.9785786861637409,0.9289843205747956,0.9999999999999997,2.0,2.0,2.0,2.0,"0-2, 0-1"
