N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
5.0,0.7298962172387929,0.548562448705869,0.7325943600282727,0.9186382483090716,0.8519886560356801,0.9223516320394911,0.9150977560351727,0.8451396961690082,0.9186855018074227,0.995950083694972,0.9999999999999987,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
3.0,0.7188219530290169,0.6027463384543693,0.7691009968832107,0.8926684649994686,0.9131759399939887,0.955283980891934,0.8938135883481112,0.9162682295832361,0.956938132608209,0.9340025394926951,0.9999999999999983,3.0,3.0,3.0,3.0,"1-2, 1-0, 2-3"
5.0,0.6616810723137996,0.5421998917891626,0.7289586812612887,0.8373968818364244,0.8491881952897444,0.9208630529447762,0.8445354866534533,0.8638277991971813,0.9289054894157618,0.9092139257631104,0.9999999999999999,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7379594361556195,0.5678778647707834,0.7465785607677419,0.9136533958672854,0.8573610047820803,0.925316819273649,0.9115099630230526,0.8532281767159149,0.9230916063989747,0.9875234179105971,1.0,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
4.0,0.7154177736670588,0.5845110423660335,0.7585697559843605,0.8822486461713613,0.8834238609217367,0.9393900386253663,0.8835092652286167,0.8863416081908297,0.9410884043652061,0.9383929811614891,0.9999999999999996,4.0,4.0,4.0,4.0,"1-2, 1-0, 2-3, 2-1"
5.0,0.7122399691719681,0.5423162281118361,0.7288554822296393,0.8992516692644029,0.84594254447911,0.919177670451175,0.8987917813227819,0.8447330901858332,0.9185278674814347,0.978686573463576,1.0000000000000004,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7018610891850956,0.5450557866136868,0.7317494163637082,0.8776397796473293,0.8421770769516281,0.9170018367984596,0.8780271130537766,0.8426917381132316,0.9173506074244011,0.9571470598138991,0.9999999999999986,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
8.0,0.6086792206233478,0.5140944910292213,0.7084755122510085,0.7584945928699367,0.7819375557231831,0.8831277553465731,0.7606414918365472,0.7864042260950209,0.8857574443306065,0.8584676341118818,0.9999999999999983,8.0,8.0,8.0,8.0,"1-2, 1-2, 1-0, 2-3, 1-2, 2-3, 2-3, 1-2"
7.0,0.7207254661584702,0.5306949650721345,0.7207254619647984,0.894751539370312,0.8021722273800866,0.8947515359747489,0.8920261475011362,0.797270873727111,0.8920261419010603,0.9999999999987553,0.9999999999999984,7.0,7.0,7.0,7.0,"2-3, 2-1, 1-2, 0-1, 1-0, 3-2, 2-1"
6.0,0.7382324072788407,0.5701584992983402,0.7478853946239139,0.8938041109035811,0.8204043504171236,0.9049642665672737,0.8982560669150113,0.827792386505426,0.909212252506609,0.9879858451784778,1.0000000000000018,6.0,6.0,6.0,6.0,"2-3, 1-2, 1-0, 2-3, 1-2, 2-3"
5.0,0.6931682734116043,0.5682020840385947,0.7461899717975776,0.8608014238366308,0.8615178402344374,0.9276061846374194,0.8555800508298955,0.8509971237408431,0.9220117880673595,0.927783354165765,1.0000000000000018,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.6993379417034669,0.5521252466332036,0.7355360345876394,0.879067657901025,0.8531549082992418,0.9228862222320626,0.8825758504571926,0.8604881265031199,0.9268823094937824,0.9521741024524735,0.9999999999999998,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7427673285728903,0.6087694413973784,0.7729674792014443,0.8978725814691749,0.8782054946697645,0.9365676715587186,0.9063746939785322,0.8935103055483211,0.9448012741733145,0.9589189285239577,0.9999999999999992,5.0,5.0,5.0,5.0,"2-1, 3-2, 1-0, 1-2, 2-3"
5.0,0.7079163688958001,0.5474346278680359,0.7326856575727394,0.8986932456527893,0.8644642872689138,0.9291703080412375,0.8965289676918877,0.8600846022336689,0.9268429057249921,0.9679081503424711,0.9999999999999996,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7149862829217539,0.5239981724803789,0.7170047480136184,0.9159021296752909,0.8452454848351176,0.9186676000739763,0.9235256297339507,0.8589292341317767,0.9262590054126355,0.9971789914644666,1.0000000000000009,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.704567650260464,0.5545984775516539,0.7372400630939878,0.8850115803104927,0.8558662543285979,0.9245043980679366,0.8818557448363329,0.8491323290782555,0.9209250817134212,0.9574764659866628,0.9999999999999992,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7482800072164382,0.5857863672941372,0.7586288847339904,0.9145609194323816,0.8637376306146125,0.9287713841130107,0.9206085876551461,0.8749823179335071,0.934895636243602,0.984501019119395,0.9999999999999997,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7121543150434475,0.5506291413767619,0.7350543572298553,0.8953931797051655,0.8557196297537841,0.9245040000274819,0.8923408043346676,0.8508589937926099,0.9219143007129005,0.9677310454321899,0.9999999999999991,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7277212123366912,0.5760614016537897,0.751380611144582,0.8994391756839221,0.8636126590187143,0.9285873400402181,0.8987484369455969,0.8619616180714913,0.9278472109722018,0.968688169116189,0.9999999999999993,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
3.0,0.7318917502641009,0.6286664380578509,0.7851327466405614,0.898806391264118,0.930375067054039,0.9643233878102371,0.8961123297538488,0.9240555568621598,0.9610846487365227,0.9323955748856854,1.0000000000000004,3.0,3.0,3.0,3.0,"2-1, 1-0, 2-1"
5.0,0.7163318426248593,0.5460302632174341,0.7313088918355533,0.9016320253820582,0.8482187869154783,0.9203424636648108,0.9088102655407253,0.8613281166021394,0.9275963470683688,0.9798350207328702,0.9999999999999996,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7253967884633585,0.5700059128070714,0.7478352686657106,0.8947586868790041,0.8516708010837543,0.9221919967042765,0.8963503779480315,0.8542278203086713,0.9236358370915865,0.9707628341946276,1.0000000000000013,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7336022478267599,0.5630623831431536,0.7418942026651062,0.9221262156702983,0.8698114030640812,0.9319760785636874,0.9171498561079205,0.860082143591984,0.9267830166276404,0.9898361930876269,1.0,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.6642734517954283,0.559516352906394,0.740447558357815,0.8258554375487486,0.8516723658126664,0.9221668341722367,0.8229325068076967,0.846862990261265,0.9196529490292487,0.8948996792565277,1.0,5.0,5.0,5.0,5.0,"1-2, 1-2, 1-0, 2-3, 1-2"
5.0,0.7136737265323835,0.5650632329205331,0.7439515571689996,0.8866827467974173,0.8556021863390811,0.9243594871712933,0.89268182674206,0.8670364668937686,0.930661442190068,0.9590947672511394,0.9999999999999998,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.6945977591483287,0.53971370061764,0.727771165132024,0.8799972608180463,0.8521435999705067,0.9225256235606394,0.8831793931876433,0.8592270031209334,0.9264358697787247,0.9531478018539007,0.9999999999999978,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
4.0,0.6962218748871445,0.590996612040871,0.7613704120242724,0.8637258083199221,0.8949800581998038,0.9455806435214354,0.8656515888483635,0.8981497693953487,0.9473003947965727,0.9139384256334325,0.9999999999999987,4.0,4.0,4.0,4.0,"0-1, 2-1, 2-3, 2-3"
2.0,0.7219787702188919,0.6560164354729914,0.8026429686838482,0.8820387082351426,0.9610474753071456,0.980158866520921,0.8787802557850837,0.9542270338990569,0.976731041304746,0.8997069931675556,1.0000000000000013,2.0,2.0,2.0,2.0,"1-0, 1-2"
5.0,0.7168176960819339,0.5417001509604584,0.7294118692139819,0.9047396520187505,0.8489917253896698,0.9208121945138424,0.903788992619954,0.8469503791172859,0.9197786819774793,0.982683557998171,0.9999999999999994,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
4.0,0.695714951315406,0.5673971623688555,0.7463816756863635,0.8742953942006044,0.8794370968544476,0.9372113523999561,0.8819854917005806,0.8942259776475991,0.9452210855380679,0.9331132561796256,0.9999999999999994,4.0,4.0,4.0,4.0,"1-0, 1-2, 2-3, 1-2"
5.0,0.7343693540926344,0.563600500784722,0.742349497455117,0.9167351366986136,0.8578905398005523,0.9254994108993011,0.9230082454613957,0.8695496279911605,0.9317543871537081,0.9907613286576877,0.9999999999999979,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7340121687411679,0.5622979754164817,0.7431559881295792,0.9085522413263638,0.8475517150967622,0.9199730047107813,0.9203697693574467,0.8702032579714398,0.9324240965094908,0.9870526339714808,0.9999999999999982,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7338487114731855,0.558275383969929,0.7397727907955243,0.919877824103961,0.862871509194351,0.928323372542863,0.9207702409554737,0.8645105150594862,0.9292039000861905,0.9907443516028659,1.0000000000000002,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
3.0,0.6924336688802333,0.5887549804475107,0.7600153801389484,0.8643030174718416,0.9044112132963595,0.9505963377830868,0.8659375473136528,0.9085685250585295,0.9527550010346687,0.9088417497907613,0.9999999999999988,3.0,3.0,3.0,3.0,"1-0, 2-3, 2-1"
5.0,0.46311324195472653,0.5701263117628868,0.7454611535866571,0.5770245475225859,0.8653695983478762,0.9295129225237202,0.5823268296134874,0.8829048570317504,0.9390373255850244,0.6200411486641445,0.9999999999999994,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
