N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,sequence
5.0,0.7328213293375971,0.5514956726551379,0.7357635237177617,0.9199136787542616,0.8522427305502293,0.9235668249432107,0.9255299988445675,0.8629422985651286,0.9294843944136161,0.9967367897823151,0.9999999999999996,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
3.0,0.7174257634322406,0.599343555661654,0.7674319606297444,0.8939617265750571,0.9137041520305329,0.9566834399383068,0.8941431473786592,0.9149847977340193,0.9572614880867814,0.9348642580302038,0.9999999999999983,3.0,3.0,3.0,3.0,"1-2, 1-0, 2-3"
5.0,0.6626041526066778,0.5426529235825619,0.7297069163385448,0.8396502230194272,0.8531462063654434,0.9237986642430739,0.8392354485970916,0.8514366788362802,0.9229220074784916,0.9099760850740882,0.9999999999999999,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7417515222683008,0.573195476392341,0.7502553564571389,0.912670669244267,0.853727349473385,0.9242800604120687,0.9122009906173386,0.8532281767159149,0.9237925602730893,0.9885270967699545,1.0,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
4.0,0.7113149461145312,0.5783320217483453,0.7549136684557511,0.8813368296729059,0.8815992747997994,0.9396646775415365,0.8862611506795578,0.8896254538320815,0.943676854563944,0.9393306921206985,0.9999999999999996,4.0,4.0,4.0,4.0,"1-2, 1-0, 2-3, 2-1"
5.0,0.7127301224240395,0.540710847878503,0.7287963844196355,0.9009175901050062,0.8473190702917529,0.9209004862722903,0.8997022341552252,0.8447330901858332,0.9197070075588453,0.9797884573529406,1.0000000000000004,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.69375660337729,0.5354234263204938,0.7247064615603641,0.879950199246315,0.8442660966097658,0.9189201949457828,0.8787975548508866,0.8426917381132316,0.9181920712241072,0.9578451231282963,0.9999999999999979,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
8.0,0.6149815592122861,0.5230377343702117,0.7152032486400559,0.7599970843339403,0.7815823520845356,0.8837710985203684,0.756897742599032,0.7771814239886976,0.8813677308785067,0.8594291282026211,0.9999999999999987,8.0,8.0,8.0,8.0,"1-2, 1-2, 1-0, 2-3, 1-2, 2-3, 2-3, 1-2"
7.0,0.7145933167475933,0.5204223437377546,0.7146240124566697,0.8936404389365998,0.7988156140707295,0.8937287941876754,0.8929773689614825,0.797270873727111,0.8929571353789473,1.000784494150045,0.9999999999999984,7.0,7.0,7.0,7.0,"2-3, 2-1, 1-2, 0-1, 1-0, 3-2, 2-1"
6.0,0.7316889957481939,0.5598910826583616,0.7416976883862286,0.8972602921716942,0.8249730837209786,0.9086255600043343,0.8991669515556043,0.827792386505426,0.9103218681083903,0.9890131238471777,1.0000000000000018,6.0,6.0,6.0,6.0,"2-3, 1-2, 1-0, 2-3, 1-2, 2-3"
5.0,0.6872972199767454,0.558361648617119,0.7403061991370641,0.8621894937786401,0.8605444342117792,0.9280134919028061,0.8641868998574314,0.8664572747109075,0.9313715344867749,0.9286874569881683,1.0000000000000013,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7044702071281569,0.5577389058471476,0.7401822162775237,0.8779069010836117,0.849985711647478,0.9220552502219244,0.8833376180572795,0.8604881265031199,0.9278692631439606,0.9531339629537188,0.9999999999999998,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7454032825083744,0.6104635292903011,0.774852348276604,0.8982988711973717,0.8776843139902637,0.9371113874558689,0.9071676851743941,0.8935103055483211,0.9455482975895648,0.9596613097300768,1.0000000000000004,5.0,5.0,5.0,5.0,"2-1, 3-2, 1-0, 1-2, 2-3"
5.0,0.7088594263385571,0.5479269001194246,0.733900716241137,0.8980795524047611,0.8608447092662647,0.9282723538388152,0.8973964903143264,0.8600846022336689,0.9276118904684499,0.9690946082653311,1.0000000000000027,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7192865218694989,0.5292739467452707,0.7214358356045445,0.9175433096555534,0.8454220096428314,0.9200954686828146,0.9244194048750037,0.8589292341317767,0.9273647950535754,0.9982630873058373,1.0000000000000009,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7137656119658731,0.5663489351251314,0.7462709025742723,0.8851939292967764,0.8549140544824996,0.9246610871233198,0.8903065581438261,0.8637885316534097,0.9297722463673593,0.958202780148545,0.9999999999999998,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7494889587281213,0.5882167775862189,0.7607940999837475,0.9169027660063145,0.8666259796024651,0.9310690925958239,0.9212633632019722,0.8749823179335071,0.9356589439555378,0.9854173644266023,0.9999999999999997,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7076054405015162,0.5421258583746695,0.7297193853762419,0.8982884803947578,0.8600405953728695,0.9277603197693246,0.9017764849120227,0.8673849421307308,0.9318357388851312,0.9686890768302385,0.9999999999999991,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.72842649677122,0.5749385675579561,0.7515382788462952,0.9031034228942254,0.8689179116827428,0.9324017830734415,0.9103311466083979,0.8826573943592375,0.9398743988811502,0.9697002038252254,1.0000000000000013,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
3.0,0.7309940860931992,0.6267101377591209,0.7843872643216117,0.8999914253564598,0.9295681349564576,0.964834835021626,0.8967795858406792,0.9240555568621598,0.9618612579252359,0.9330016766243331,1.0000000000000004,3.0,3.0,3.0,3.0,"2-1, 1-0, 2-1"
5.0,0.7138043027529614,0.5412817074541075,0.728615008657642,0.9056095298471896,0.853592574323647,0.9242763168441516,0.9025072808331184,0.8476944521345902,0.9210577822187326,0.980964837250718,0.9999999999999991,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.727579909630279,0.5710538162222367,0.7496833979730412,0.8984440233111435,0.8557997624221794,0.9251427257121682,0.8971651818849263,0.8542278203086713,0.9245648153164514,0.9714994941296964,1.0000000000000013,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7334921820634467,0.5616366611799926,0.7412500007397629,0.9235809983611467,0.8707326244235452,0.933086003611039,0.9178230730968472,0.860082143591984,0.9274476348692081,0.990778578014745,0.9999999999999996,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.6622104323031038,0.5544590814283804,0.7374622062423959,0.8285602905122642,0.857157971813741,0.9261545830409663,0.8327201254126653,0.8649243545695005,0.930418909880861,0.895712169076001,0.9999999999999998,5.0,5.0,5.0,5.0,"1-2, 1-2, 1-0, 2-3, 1-2"
5.0,0.7181287030192833,0.569928944069068,0.7484006823534958,0.891852434455109,0.8640751073490637,0.9300028022423625,0.8868920710842151,0.8542133513624905,0.9245537407049594,0.9599462922312677,0.9999999999999998,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7003987921866163,0.5478706095667158,0.7341582449352969,0.8785366712040317,0.8479823753427487,0.9214193770318966,0.8759371168547079,0.8431183336662074,0.9187069189397331,0.954312032124537,0.9999999999999978,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
4.0,0.6950619551458765,0.5920847775100226,0.7622680684508123,0.8643365485879877,0.8934155009157293,0.9454557924258172,0.8658784958089175,0.8972666608804487,0.947815797247935,0.9145718953896306,0.9999999999999987,4.0,4.0,4.0,4.0,"0-1, 2-1, 2-3, 2-3"
2.0,0.7257715067742948,0.6614188821382578,0.8065190746085892,0.8812659938019396,0.9584980449657861,0.9794866712037404,0.8794529572786337,0.9542270338990569,0.9770961002893501,0.9001053590202789,0.9999999999999997,2.0,2.0,2.0,2.0,"1-0, 1-2"
5.0,0.7214232490934642,0.5474110224553146,0.7340761363221572,0.9047088052619385,0.8471700219265604,0.9207073423933518,0.9045749710911454,0.8469503791172859,0.9205241656123978,0.9836762845568838,1.0000000000000004,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
4.0,0.6959157110396839,0.5671022988659884,0.7468637011324873,0.8753240738620075,0.8796099300483999,0.9382841625879854,0.8760084805209136,0.880813689541505,0.9387025604356174,0.9342121316850994,0.9999999999999994,4.0,4.0,4.0,4.0,"1-0, 1-2, 2-3, 1-2"
5.0,0.7299481426976837,0.5565105937480814,0.7377809665781216,0.9176198824609973,0.8581283236338736,0.926287727863487,0.9236638410552754,0.8695496279911605,0.9327458530088729,0.9914794360380473,1.0,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7319282351283216,0.559286429116874,0.7416408642834935,0.9134611749211307,0.8560063226650654,0.9255524802581745,0.9214701986680862,0.8702032579714398,0.9335775027168735,0.987773886624217,0.9999999999999982,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7425102738327723,0.5696618008493192,0.7487558424031912,0.9199418332938243,0.8617922447042438,0.9285832474540716,0.92193109341588,0.8645105150594862,0.9304113029110431,0.9918422675732378,1.0000000000000009,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
3.0,0.6880489390736434,0.5803139632358156,0.7547783555481505,0.8644943594130319,0.903095387228858,0.9505236033529981,0.8646526778317091,0.9043121943071252,0.9516249276615888,0.9097019736885411,0.9999999999999988,3.0,3.0,3.0,3.0,"1-0, 2-3, 2-1"
5.0,0.46366619169392953,0.5739666859539756,0.7492386584641378,0.5779582578248165,0.8701301681129536,0.9327674050961946,0.5742886011189798,0.8571538981385654,0.9258153354972909,0.6206325271666338,1.0000000000000018,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7385331005476391,0.5671899289358251,0.7469265203342037,0.9155377713681585,0.8588332071927784,0.9267697678355422,0.9190219477711304,0.8647557501045635,0.9304283116686443,0.9887927593488203,1.0000000000000004,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7210065594245981,0.5521576519618087,0.7360264833853112,0.9070955367696384,0.8577662644808804,0.9265162368105706,0.9113774013623792,0.8658910072110695,0.930841328701693,0.9801209753403823,1.0000000000000004,5.0,5.0,5.0,5.0,"1-2, 0-1, 1-0, 2-3, 2-1"
3.0,0.6885710433154744,0.5987775532857446,0.76662738160877,0.8571414704371816,0.907868182971822,0.953559935166757,0.8573285946086577,0.907959816086166,0.9536908642293355,0.9000345339226433,1.000000000000002,3.0,3.0,3.0,3.0,"2-3, 1-0, 2-1"
5.0,0.734672509003034,0.5640990706358772,0.7435064784393924,0.9177608767993226,0.8594337341056283,0.9271238675039264,0.9154943678945942,0.8554032298363161,0.9253099093670416,0.9906238106623958,0.9999999999999993,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7270114471311715,0.5535720439549503,0.7373739827054064,0.9102060167258142,0.8498033031967688,0.9222746530575291,0.9085486742368518,0.8466897205399094,0.9207594703183744,0.987980702310199,0.9999999999999979,5.0,5.0,5.0,5.0,"2-3, 1-2, 1-0, 2-3, 1-2"
5.0,0.7125688492935747,0.5506414126101409,0.7348908026283587,0.8924918383858349,0.8480300363065592,0.9208800307941553,0.8905471509626796,0.8446390275170953,0.9194623209340174,0.9697689355268742,1.0000000000000002,5.0,5.0,5.0,5.0,"1-2, 1-2, 1-0, 2-3, 1-2"
