sequences,seq_str,occur,freq
"[3, 4, 9, 2, 9, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0]","0-2, 0-3, 1-4, 0-1, 1-4, 0-2, 0-1, 0-3",990,0.99
"[3, 4, 2, 9, 2, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0]","0-2, 0-3, 0-1, 1-4, 0-1, 0-2, 0-1, 0-3",4,0.004
"[3, 4, 2, 2, 9, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0]","0-2, 0-3, 0-1, 0-1, 1-4, 0-2, 0-1, 0-3",4,0.004
"[3, 4, 9, 2, 9, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0]","0-2, 0-3, 1-4, 0-1, 1-4, 0-2, 0-3, 0-1",2,0.002
