,State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,W,1.39448568248213E-08,0.556811462928837,0.72498330668788,5.23704752897203E-08,0.443895963256562,0.218055028283403,0.499999962748287,0.484147794220792,0.150061239012723,0.0469086851783753,0.249999889821831,0.664536034125081,0.624999976651222,0.275465135687526,0.880156149649818,0.499999994748884,0.566564758104309,0.50396788745463,0.249999961557154,0.499999941527718,0.492682355823681,0.49999998482542,0.231540231399044,-0.0132386599189632,0.0795731033369475,0.789194071545969,0.946490101086015,0.95309142082063,0.502545261038636,0.750000119645262,0.625000016641978,0.504536923210819,0.224534807925129,0.53703958380843,0.960444251726613,0.252900178197892,0.873459086748913,0.901354558129809,0.547139093134212,0.553106871881363,0.489019936923061,0.319124059111032
7,W,-0.0043666296429861,0,0,4.78880846122242E-06,0,0,-3.10360478854991E-07,0,0,0.00872887297617668,0,0,-0.125001185004703,0,0,-0.0043720863837428,0,0,-0.250000992600294,0,0,-0.00437210654693237,0,0,0.030327275160295,0,0,0.00436672301649914,0,0,-0.125059093296762,0,0,-0.071118090648725,0,0,0.140042801866045,0,0,0.0648369779175576,0,0
8,W,0.00263675120612918,0,0,3.71478329294674E-06,0,0,-1.26018005302501E-06,0,0,-0.00527118910872518,0,0,-0.125001308587081,0,0,0.00263291549615695,0,0,-0.250008180835296,0,0,0.00263361114193818,0,0,-0.253405143024411,0,0,-0.00263256448726607,0,0,-0.125021332676268,0,0,0.0947781898471409,0,0,-0.150500896222256,0,0,-0.0813147457431483,0,0
9,W,0.00180138363461674,0,0,2.55994836777744E-07,0,0,7.16695978097263E-06,0,0,-0.00361730797017603,0,0,0.374995156311296,0,0,0.00179868112386424,0,0,0.24999216317419,0,0,0.0018146819315921,0,0,0.0599236154018591,0,0,-0.0018075789214559,0,0,0.125018486639268,0,0,0.0473244938377578,0,0,-0.131862354165181,0,0,0.0453511554628377,0,0
10,W,-0.00356757655133925,0,0,-2.68370987334104E-06,0,0,4.46691427490995E-07,0,0,0.0071241476959006,0,0,-0.12500318201126,0,0,-0.00355814652189019,0,0,-0.250004499207374,0,0,-0.00356414698393879,0,0,-0.405023665659305,0,0,0.00355357537517575,0,0,-0.125037481522949,0,0,-0.0213887748845964,0,0,-0.126509930129029,0,0,0.0211846122249264,0,0
11,W,-0.00119761396859536,0,0,-6.74444872641581E-07,0,0,1.08703317771195E-05,0,0,0.00238647808501993,0,0,-0.125006936675999,0,0,-0.0011980712021777,0,0,0.249988825218645,0,0,-0.0011925800960209,0,0,0.175529155678983,0,0,0.00119543878516809,0,0,0.125002569076125,0,0,0.03634088991598,0,0,0.129085000448365,0,0,0.0354245441453998,0,0
