N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
3.0,0.4362155081145246,0.7702006165377446,0.8747934573852262,0.496444698135864,0.9863921750131482,0.9931463106745501,0.49573535896337156,0.983026120857262,0.9914699209257442,0.4999999999999999,1.0,3.0,3.0,3.0,3.0,GHZ
3.0,0.42831892398154003,0.7368001962243489,0.8546970430400287,0.48648692103500735,0.9472363405288989,0.9731525319001286,0.4860362703691399,0.9450483377077109,0.972062144143172,0.5000023611651393,1.0000000000000002,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.42787594527327294,0.7399200617237759,0.8566494521426895,0.48690791115403065,0.9466244105602679,0.9728342502935993,0.48605697393114844,0.9450483376935547,0.972062144135274,0.5000217825054467,1.0000000000000009,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.7445238700031458,0.5654153259212231,0.7444489897114777,0.9510069036808966,0.9044722185142129,0.9508283368740276,0.9520693605241988,0.9059678461842335,0.9516501909794454,1.0000105587127417,0.9999999999999993,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.7437839793873312,0.5646447649209927,0.7437518177284417,0.9500875466945087,0.9029657824290449,0.9500368199134928,0.9521455944346411,0.9055387355888886,0.9514222387032213,1.0000292904968424,0.9999999999999998,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.42833156722900295,0.7387595185155954,0.8559408281855228,0.48583669703752536,0.9475641394304017,0.9733176675045874,0.4860210535974024,0.9450483377129698,0.9720621441454745,0.49998547259370996,0.9999999999999993,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.5617576712686341,0.6059432350945586,0.7711152136546446,0.6953196412884477,0.911146823171896,0.9542464893817584,0.694492491049903,0.90758538097673,0.9524377093001483,0.7285533905932039,0.9999999999999993,3.0,3.0,3.0,3.0,W
3.0,0.5619388661607868,0.6043020067518484,0.7695768467204585,0.698246128435309,0.9175802404908755,0.9575862445796011,0.6981186267417745,0.9132443463861963,0.9553976767220542,0.7285617442301524,0.9999999999999989,3.0,3.0,3.0,3.0,W + noise
3.0,0.5664955671236436,0.6158000401794206,0.7774329421620108,0.6981820645428625,0.9196996696055566,0.9587189618403338,0.6974915183523982,0.9132453884721989,0.9553982104956656,0.7285698360728498,0.9999999999999993,3.0,3.0,3.0,3.0,W + noise
3.0,0.5642888805550608,0.6116342474333047,0.7749584687639957,0.6995714269712481,0.9192869945632496,0.9585456839180869,0.6982719410901488,0.9152693218525502,0.9565095752307167,0.7285562490754185,1.000000000000001,3.0,3.0,3.0,3.0,W + noise
3.0,0.5657094654670852,0.6141694435293321,0.7761798197156187,0.69805395179889,0.9186892532584086,0.9581867077629674,0.6974791555512516,0.9132448937147455,0.955397957945356,0.7285554810480223,0.999999999999999,3.0,3.0,3.0,3.0,W + noise
3.0,0.5585376849022514,0.596317226554519,0.7644647001810472,0.6978973802326285,0.9180276555902981,0.957888908618167,0.6973165022342596,0.9155089180967432,0.9566349054842609,0.7285744738125604,0.9999999999999998,3.0,3.0,3.0,3.0,W + noise
