N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
3.0,0.42544816962536747,0.7314124923043213,0.8515020810059946,0.48456731851184776,0.9422256308854382,0.9705061352982675,0.4840717704190489,0.9376161826334412,0.9681390021902228,0.49999999999996564,1.0000000000000004,3.0,3.0,3.0,3.0,GHZ
3.0,0.37036923590720144,0.5533413409309372,0.736152263757903,0.4773090424362433,0.9099578595842568,0.9536029774406756,0.4771476404691331,0.9097844950028984,0.9535484806329053,0.5000233071246815,0.9999999999999991,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.7419242793382518,0.5617749114779209,0.7416595336946599,0.9488098997219894,0.8998077556939266,0.9482891368659143,0.948355974515943,0.8992443417061795,0.9480579970534653,1.0000115852580307,1.0000000000000004,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.4128409878464307,0.6863423519711201,0.8234322854338197,0.4811376669370389,0.9276363497794644,0.9629187791557059,0.4805668875512841,0.9236108257497766,0.9608459077479403,0.5000157471614924,0.9999999999999996,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.3728936256033796,0.5608179477263577,0.740934268199462,0.47564482486337223,0.9018343577997551,0.9492484329083279,0.47590159649239205,0.9048255481932264,0.95088284289029,0.5000019260105449,1.0000000000000018,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.3696490290010396,0.553086285757686,0.7358744221630864,0.4777642723914873,0.9130433517980256,0.9551945665741426,0.4787269245230591,0.9164879851077168,0.957067085538978,0.4999879217462365,0.9999999999999998,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.5587678314184139,0.6069609750592735,0.7714463066650056,0.6923398430627377,0.908699951608313,0.9529241629928897,0.6934522354179294,0.9052220754887066,0.9511625076027831,0.7285533905868409,1.0000000000000004,3.0,3.0,3.0,3.0,W
3.0,0.5616937935583383,0.6089167359045884,0.7726788433048251,0.693985787945873,0.9077576348868561,0.952425964282766,0.6925371724497966,0.9036180205672697,0.9503031551071659,0.7285641149896436,1.0000000000000004,3.0,3.0,3.0,3.0,W + noise
3.0,0.3974238680284336,0.6365603434873448,0.7913704398777499,0.4796141491536523,0.916637203711498,0.9571391316446637,0.47975365170833567,0.9195192441295217,0.9586538597897227,0.500004895421865,1.0000000000000022,3.0,3.0,3.0,3.0,W + noise
3.0,0.3976165190634069,0.6378209346242547,0.7920465216188379,0.48032046478744717,0.9196129129528684,0.9587216038278334,0.47958314251175577,0.9184792711184718,0.9581379578948056,0.4999826578595701,1.0000000000000004,3.0,3.0,3.0,3.0,W + noise
3.0,0.5569157832822732,0.5964604865735367,0.7644886664046365,0.6943324916347791,0.9109578012852143,0.9541488615829925,0.6932743962669096,0.9035396866138851,0.9502489972698458,0.7285332656044989,1.0000000000000007,3.0,3.0,3.0,3.0,W + noise
3.0,0.5619466390540712,0.6056230983102691,0.7707459181900985,0.6940366544380734,0.9087647032243233,0.9529846384112448,0.6929795284598365,0.9035720499054941,0.9502788604135992,0.7285270527137562,1.0000000000000004,3.0,3.0,3.0,3.0,W + noise
