N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
6.0,0.3895457512711281,0.6201526389631042,0.7791664053659213,0.4619463614784537,0.8570079718154454,0.9250800701705153,0.462447290860312,0.8565380540595755,0.9248782258920971,0.4999999999410955,1.0000000000000022,6.0,6.0,6.0,6.0,GHZ
6.0,0.3524722738194858,0.507464008030458,0.703037075337535,0.45724661870803607,0.8349536935969368,0.9127830958007992,0.4558890312144333,0.8318962713562,0.9112101437316826,0.5000237612811149,1.0000000000000007,6.0,6.0,6.0,6.0,GHZ + noise
6.0,0.6954532850389249,0.4980346757792357,0.6952214584350342,0.9038657346471011,0.8182535480412305,0.9034012831512477,0.9046132141846628,0.8194608887659818,0.9041519176370436,0.9999727388466819,0.9999999999999996,6.0,6.0,6.0,6.0,GHZ + noise
6.0,0.697149711052403,0.49910207072715823,0.696994152171784,0.9057521814467454,0.820975042161467,0.905258404037742,0.905470390291066,0.8206199602350176,0.9051554555941721,1.000030345968333,1.0000000000000002,6.0,6.0,6.0,6.0,GHZ + noise
6.0,0.7083013823404801,0.5155073307561686,0.7078559873410638,0.9164118301021373,0.8405827628564121,0.915913782027929,0.9189895972473173,0.845346308606082,0.9187337391008746,1.000024192669419,1.0000000000000009,6.0,6.0,6.0,6.0,GHZ + noise
6.0,0.7123927785027493,0.5207637619711585,0.7123669665779637,0.9231862152187291,0.8528361407423266,0.9228471476940504,0.9241436702695313,0.8538981469412603,0.9235426108036865,1.000007588568809,0.9999999999999983,6.0,6.0,6.0,6.0,GHZ + noise
6.0,0.380750078834844,0.587961062420396,0.7585326725018419,0.4621754878098622,0.8575008171474181,0.9252144059296932,0.4620747232641088,0.8551871767000618,0.9240446887126208,0.5000000436280041,0.9999999999999998,6.0,6.0,6.0,6.0,W
6.0,0.7265763386329072,0.5412150065235409,0.7262513912228628,0.9117927871674775,0.8326836061894329,0.9114882898180265,0.9127117402121425,0.8342915560190605,0.9126543241984634,1.0000199547038682,1.0000000000000004,6.0,6.0,6.0,6.0,W + noise
6.0,0.7268699067955036,0.5421524326216716,0.7268771203304265,0.9138075131565403,0.836803867122143,0.9138165672331409,0.9155576734775244,0.8395772124888291,0.9155667567574182,0.999995022800728,0.9999999999999998,6.0,6.0,6.0,6.0,W + noise
6.0,0.7278203886350716,0.5440813758459502,0.7278209172849346,0.9122346315571062,0.8339473234360308,0.9122352875754158,0.9127277681292036,0.8344629896522568,0.9127284075869552,0.9999996533664266,0.9999999999999998,6.0,6.0,6.0,6.0,W + noise
6.0,0.7248463761061454,0.5387736303520008,0.724420638687265,0.9111547082981949,0.8317199446002985,0.910959692546557,0.9130447106027635,0.8347574746128856,0.9128939311261196,0.9999876912673846,1.0000000000000013,6.0,6.0,6.0,6.0,W + noise
6.0,0.7276481835177003,0.5430027473301142,0.7272510851847878,0.9135891526271692,0.8353902539681702,0.913083871328638,0.9142297296180684,0.836738791321742,0.9139892833218999,1.0000359887739787,1.0000000000000004,6.0,6.0,6.0,6.0,W + noise
