N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
5.0,0.7766200208214177,0.6121204591583616,0.7766200243525775,0.8232086495555903,0.6849990411442467,0.8232086400699103,0.9108062011675385,0.8306852912939633,0.9108062007282837,0.9999999999958491,0.9999999999999974,5.0,5.0,5.0,5.0,GHZ
5.0,0.4446633139251142,0.787354043359113,0.8854879995400743,0.47429804484056215,0.8998143769047757,0.9477306659449906,0.06279550439732869,0.1232804088445214,0.12470677489987178,0.5000148715475254,0.9999999999999992,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.42597348668932883,0.7321142819936777,0.8530762161867382,0.4718452138293344,0.8848647856500658,0.9401783121679717,0.06288641310050955,0.12327987739957602,0.12490445709577483,0.49998806111216065,0.999999999999997,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.7450042828600091,0.5667338162648247,0.7449994004854182,0.8704801799857301,0.7617068906662225,0.8704745519253605,0.8632030808654234,0.7475454567466397,0.8631974859253106,1.0000032380156811,0.9999999999999982,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.7267547269617666,0.5412351309394641,0.7263482037389088,0.9149164082837327,0.8374369851459682,0.9142778375225165,0.9632502085311838,0.9271475766292836,0.9627798620759389,0.9999885544770823,0.9999999999999982,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.7463078149345863,0.56811651379327,0.7462807575624195,0.9179938777012568,0.843417761436918,0.9176734672879447,0.9396452434530628,0.8833031961597642,0.9395723082220615,1.000017701253782,0.9999999999999991,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.6722257724458133,0.48542878152898455,0.6722257721813132,0.8996923516640916,0.8125634655254357,0.899692348932604,0.9229735334867065,0.8527743405580325,0.9229735341109997,0.9999999999999533,0.9999999999999978,5.0,5.0,5.0,5.0,W
5.0,0.6894772169398435,0.4946081175984338,0.6890895244150866,0.8396027588528261,0.7185901010893758,0.8393054563506789,0.930344076853614,0.8653419353259938,0.929783282247162,1.0000053176948336,0.9999999999999973,5.0,5.0,5.0,5.0,W + noise
5.0,0.7353884706848686,0.5610979731313863,0.7351018094050495,0.8491112751966322,0.7327459472194148,0.8489438340337219,0.93057404406403,0.8658143044566795,0.9301414037747733,0.9999826771363487,0.9999999999999996,5.0,5.0,5.0,5.0,W + noise
5.0,0.7924068593397096,0.6363185084568562,0.7924026763787131,0.8684376949590239,0.7608377418084081,0.8684331888858983,0.8802884624353131,0.7771457443633533,0.8802837615764294,1.0000026649064488,0.9999999999999977,5.0,5.0,5.0,5.0,W + noise
5.0,0.7274425230193251,0.5486960115871452,0.7271585565770857,0.8724448801148764,0.7713740605538455,0.8720492356881746,0.9628536183442453,0.926564548055834,0.962489868784765,0.9999762338690676,0.9999999999999972,5.0,5.0,5.0,5.0,W + noise
5.0,0.7377931349910634,0.5624086175701364,0.7377904725499164,0.8714352940141212,0.7669139300482377,0.8714318517662025,0.9313588886179055,0.8680630078514795,0.9313551727300811,1.0000019865992853,0.9999999999999982,5.0,5.0,5.0,5.0,W + noise
