N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
3.0,0.4483528382445321,0.8033366624479605,0.8947370868699553,0.49618027903568823,0.9918738625778387,0.995905041242579,0.4973879567195309,0.9895822400364486,0.9947744223299432,0.4999999999999999,1.0,3.0,3.0,3.0,3.0,GHZ
3.0,0.4256494324947093,0.7340699780758285,0.8530274465548875,0.4872880149464761,0.9528919664448147,0.9760875199637887,0.48860701003173945,0.9549735500560856,0.9771738431083158,0.500018568606597,0.9999999999999997,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.4297632310663452,0.7422725081336373,0.8582937099102235,0.489124853478145,0.9518987074982969,0.9755756387695445,0.48614214496787217,0.945353266070026,0.9722278266067719,0.500018686981875,1.0000000000000002,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.760189070011319,0.5895920426432992,0.7601839556901375,0.954275824570465,0.9102211208913972,0.9538066731764144,0.9530311305718027,0.9076907829618543,0.9525350461928305,0.9999847210752436,0.9999999999999991,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.7483900895353395,0.5716302244877562,0.7481152258301733,0.9524816026874661,0.9065197623149501,0.9518545245838135,0.953339658031864,0.9084277572729325,0.9528950635972271,1.000024415370913,0.9999999999999993,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.40189116584694906,0.6463118440457944,0.796921054049219,0.48389017305489124,0.9349375801745236,0.9667518741209684,0.4838740740263574,0.9367229501538669,0.9677056898458986,0.5000103728155294,1.0000000000000007,3.0,3.0,3.0,3.0,GHZ + noise
3.0,0.42651655301218205,0.7337512180093322,0.8540145065938004,0.48468765921519164,0.9473507134422552,0.973221812359555,0.48726632048208807,0.9498175987430654,0.9745235173087315,0.49999999999974254,0.9999999999999998,3.0,3.0,3.0,3.0,W
3.0,0.5668545963876587,0.6138485146712115,0.7767120191029673,0.6947303742822816,0.9105417356597783,0.9539487151931947,0.6945785135130059,0.9062928266703517,0.9517260519139774,0.7285315532823434,0.9999999999999991,3.0,3.0,3.0,3.0,W + noise
3.0,0.5693786745040601,0.6190127422500273,0.7803408707254047,0.6974592332886934,0.9156868406946619,0.9566450971480074,0.6970567915715915,0.9139775672629801,0.9557087182481463,0.7285798780329432,1.0000000000000002,3.0,3.0,3.0,3.0,W + noise
3.0,0.5695717882511835,0.6209571429092461,0.7812138844788736,0.6981448556366209,0.9180128118593884,0.9578436631790561,0.6966914093923127,0.9108121380036578,0.9540970852397201,0.7285640234525108,1.0000000000000007,3.0,3.0,3.0,3.0,W + noise
3.0,0.5719755541754102,0.6237962975017604,0.7831583398833146,0.6978643077141141,0.9202055499007507,0.958999912890256,0.6957527863588667,0.9108092248932259,0.954053451010695,0.7285494037581417,0.9999999999999988,3.0,3.0,3.0,3.0,W + noise
3.0,0.576061861247437,0.6305845741349333,0.7879845500455489,0.6982576537314691,0.9199568407841932,0.9588512763939174,0.6982438211285147,0.9172618439004294,0.9574195965567909,0.7285578131383921,1.0000000000000004,3.0,3.0,3.0,3.0,W + noise
