N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
5.0,0.3539242621479217,0.5196711201866457,0.7117793889886316,0.4612185088822439,0.8532336530153051,0.9230039038152581,0.46150942704546877,0.8527715003829037,0.9228994257515164,0.4999999999991136,1.0000000000000004,5.0,5.0,5.0,5.0,GHZ
5.0,0.3977500588414899,0.645730401437285,0.7960385200741774,0.47285892407872904,0.8945006108088787,0.9453635523879722,0.4723290771166745,0.8930676455037478,0.9446333635734484,0.5000072601262088,1.0000000000000004,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.3961780789421494,0.6356451824632346,0.7898301127665064,0.47029070907375586,0.8850532978452429,0.9402881673550123,0.4705244307354067,0.8856707247647319,0.9406538423406227,0.5000288438691842,0.9999999999999996,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.41547741784113346,0.7001134010934796,0.8328027023392466,0.46981767952945364,0.8897306617544615,0.9427045816945635,0.4754796340983668,0.9049115958232136,0.9509238545006382,0.499996391277406,1.0000000000000002,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.3975368229449761,0.6440229402677707,0.795392181507316,0.47015141103419505,0.887611038467993,0.9417008226305018,0.4713720335601298,0.8894027850427605,0.942717478264395,0.5000070205679169,1.0000000000000016,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.3971896890801276,0.641134901287471,0.7935671264593035,0.472793079535737,0.8909174551843809,0.9434459376200647,0.47158331319867236,0.890233321357667,0.9431345969754334,0.5000130222346532,1.0,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.38840987518979764,0.6165397983482743,0.7764822491358373,0.4725130587302263,0.8935787775996986,0.9446143948146887,0.4719639042172159,0.891694188875914,0.9437244299507288,0.5000000000006374,1.0000000000000004,5.0,5.0,5.0,5.0,W
5.0,0.7352538352047321,0.5537681372004157,0.7350710817972789,0.9187188655530885,0.8444229516020888,0.9182495203697179,0.9207406065869124,0.848068853560798,0.9202761449325972,1.0000089459456598,0.9999999999999992,5.0,5.0,5.0,5.0,W + noise
5.0,0.7368227057540981,0.5550019222440045,0.7365779790411264,0.9189035152782733,0.845112171590293,0.9186382644584751,0.9201752786792737,0.8472202815615958,0.9197470701389627,1.000009817709525,1.0000000000000007,5.0,5.0,5.0,5.0,W + noise
5.0,0.7342596634682972,0.552352720821736,0.7340366947426991,0.9198480675996662,0.8463051880370497,0.9192805149692603,0.9205479114299299,0.8483134255715864,0.9203364884355432,1.000021144464281,1.0000000000000009,5.0,5.0,5.0,5.0,W + noise
5.0,0.7337383628835226,0.5518714310207649,0.733490533177361,0.9198208917268896,0.8466379204099905,0.9194547660867924,0.9208699501744632,0.848835252850699,0.9207015139752313,0.9999701251899653,1.0000000000000004,5.0,5.0,5.0,5.0,W + noise
5.0,0.7375259382356303,0.5559869653529106,0.7372618889454994,0.9192958047197181,0.8457438190160016,0.9189983187906094,0.9209099333066204,0.8484594162406167,0.9204398859445047,1.0000068086661638,1.0,5.0,5.0,5.0,5.0,W + noise
