N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
6.0,0.7128903661083886,0.5211099773873029,0.7131619974090767,0.9090258684455801,0.8278663141673053,0.9091445102933675,0.9078576662295876,0.8255743726629272,0.9079984039773747,0.9998671004435284,0.9999999999999989,6.0,6.0,6.0,6.0
6.0,0.7207408767394962,0.5383413699210614,0.724714815162997,0.9073239165365554,0.834392823797067,0.9125567037991884,0.9100226668513105,0.8390078854519849,0.9153061114604759,0.994454294109121,0.9999999999999998,6.0,6.0,6.0,6.0
6.0,0.6432292657782458,0.5131969591043385,0.7070558080488992,0.8266331277276958,0.817881143710524,0.9035773162443521,0.8260915459047544,0.8169099280043182,0.90315494355466,0.9145321703649498,1.0000000000000009,6.0,6.0,6.0,6.0
6.0,0.7242257319501946,0.5439475069235931,0.7282585398752277,0.9105880319968909,0.8402995273480687,0.9157633776393689,0.9101062426285729,0.8394322752341392,0.915354186310847,0.9945344926417152,1.0000000000000016,6.0,6.0,6.0,6.0
6.0,0.7205718492485904,0.5348831141702317,0.7228533592569035,0.9101393280274941,0.8354566679219624,0.9131531533126918,0.9114787231370474,0.83742881039169,0.9144018115028187,0.9968027728333038,0.9999999999999991,6.0,6.0,6.0,6.0
6.0,0.6865451450279572,0.5031868323312763,0.7007812424128885,0.8853510440525045,0.816939382837596,0.9031331825308411,0.8843367218411115,0.8151449331935997,0.9022044388916033,0.9801229093308812,0.9999999999999996,6.0,6.0,6.0,6.0
6.0,0.6903176402649838,0.5030344037198566,0.7003607399979898,0.8906840685674988,0.8175569816677206,0.9034483623776265,0.889290605347287,0.8155172083945326,0.902407518592457,0.9857746509594129,1.0000000000000002,6.0,6.0,6.0,6.0
6.0,0.7149691222576697,0.5270614338891679,0.7173099815821339,0.9057608158559524,0.8273207091833938,0.9088115697518979,0.9059279974110688,0.827277196532723,0.908846978206072,0.9967930356645485,0.9999999999999993,6.0,6.0,6.0,6.0
6.0,0.6944801699274248,0.5188780407458716,0.711582544013978,0.886035336288356,0.8258089206946204,0.9079238530709713,0.8872800206617566,0.8276043307464191,0.9090334535059303,0.976211252359292,0.9999999999999968,6.0,6.0,6.0,6.0
6.0,0.7166247624070597,0.5400191032374474,0.7253200752450465,0.8964353491908885,0.8234369513770213,0.9065728719730833,0.8956014982428486,0.8221508780052179,0.9059884109531523,0.9885253159703483,0.9999999999999982,6.0,6.0,6.0,6.0
6.0,0.7033427796289033,0.534406163058212,0.7229543550858576,0.8870087460813944,0.8301560147436626,0.9103863605665663,0.8846990198820206,0.8251625439148679,0.9077117739695351,0.9746481660608195,0.9999999999999996,6.0,6.0,6.0,6.0
6.0,0.6878837051300755,0.5113774749779095,0.706255727624591,0.8840264987214157,0.8248911324878527,0.9074903214227621,0.8835966275400736,0.8250518563378857,0.9076290774536444,0.9736258318937614,1.0000000000000009,6.0,6.0,6.0,6.0
6.0,0.7405716091495784,0.5621752242810543,0.7405864674745384,0.9141407689621257,0.837304039139,0.9141507781813347,0.9159794324718838,0.8404051344329492,0.9159874765711967,0.9999941260512755,0.9999999999999989,6.0,6.0,6.0,6.0
6.0,0.6909075994924716,0.5165779619644647,0.7095902437559092,0.8880672012666431,0.8294962507956438,0.9099721604341525,0.8878766333945181,0.829232799660407,0.9099479848026479,0.9767215600758791,0.9999999999999989,6.0,6.0,6.0,6.0
6.0,0.696387001557917,0.49701890232681695,0.6967727848347212,0.9029650395473101,0.8173412391721326,0.903326469012314,0.9017616857428932,0.8148930636045213,0.9020827656218776,0.999671525159801,1.0,6.0,6.0,6.0,6.0
6.0,0.6940349692448794,0.5120394174076154,0.7058231528317889,0.8891081147580897,0.8181316978998827,0.90364520331633,0.8903284655786727,0.8200742113478148,0.9048418227439528,0.984142810984252,1.0000000000000004,6.0,6.0,6.0,6.0
6.0,0.7256875171046493,0.5397212576368424,0.7256679812083222,0.9081692877289573,0.8264381580298175,0.9082796951035667,0.9078971270800205,0.8258088058757431,0.9080082611822156,0.9998470051120759,1.0000000000000009,6.0,6.0,6.0,6.0
6.0,0.7007621412691077,0.5170336438525169,0.7096240803414416,0.8960364593446684,0.8217470177290924,0.9057321912108733,0.8949576499050143,0.8197835115507413,0.9047054393191682,0.9893822532937713,1.0000000000000027,6.0,6.0,6.0,6.0
6.0,0.699826088859726,0.528315448663642,0.7172525198971831,0.8880064792306239,0.8289086654382937,0.9095158684554957,0.8896979350883043,0.8321483390949518,0.9114019160232475,0.9768334355084753,1.0000000000000009,6.0,6.0,6.0,6.0
6.0,0.7412886151523091,0.5639642231436733,0.7421141324642556,0.9083698786291223,0.8281129839933481,0.9092650764633551,0.9075294922959798,0.8265025425400547,0.9084749583996152,0.9989558406181205,1.0000000000000002,6.0,6.0,6.0,6.0
6.0,0.7067338000238679,0.5175162687345656,0.7106679686365196,0.9054575161120668,0.828065001431269,0.9092698127144323,0.9061698306776754,0.8290343960285458,0.9098936999681974,0.9960141412281696,0.9999999999999978,6.0,6.0,6.0,6.0
6.0,0.7012661021712292,0.5316444941959452,0.7203766673332638,0.8867684728423549,0.8292715993576764,0.9098381345383542,0.8867052615553743,0.8287235418639407,0.9096087553529939,0.9752579912263274,1.0000000000000009,6.0,6.0,6.0,6.0
6.0,0.711853021035155,0.5316919738773465,0.7197394928698333,0.900853983765082,0.8291411161512198,0.909823832624004,0.9009846737274897,0.8291330411282865,0.9098810859022992,0.9903120888938068,0.9999999999999986,6.0,6.0,6.0,6.0
6.0,0.7118537533745946,0.5228805199584168,0.7138855987121028,0.9052677921362512,0.8255493164873028,0.9076859053903489,0.9038508596311159,0.8231481862691877,0.9063981063735211,0.9972083160754681,0.9999999999999978,6.0,6.0,6.0,6.0
