N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho
9.0,0.6965538443942912,0.5003631507249449,0.6965538362737569,0.8862736364289909,0.7886021598624746,0.8862736293963859,0.8869130267360843,0.7892838765274113,0.8869130207533837,0.9999999999996008,1.0000000000000007,9.0,9.0,9.0,9.0
9.0,0.7092803917986401,0.5176247039493698,0.7092803753986714,0.8939411887295369,0.8018310648157212,0.8939411913535349,0.8951341917309247,0.8035633500999211,0.8951341805080827,0.9999999999505518,0.9999999999999978,9.0,9.0,9.0,9.0
9.0,0.6832360302968071,0.47948315497869365,0.6832360270107527,0.8812666569334072,0.779011682905929,0.8812666518845431,0.8815025477080702,0.7790477851386917,0.8815025433430732,0.999999999999686,1.0000000000000009,9.0,9.0,9.0,9.0
9.0,0.71152164272461,0.5197860111142767,0.7115216315059797,0.8936779284005631,0.8008588833114916,0.8936779225106415,0.894773351453227,0.8024368131106118,0.8947733507722875,0.9999999999967648,1.0000000000000033,9.0,9.0,9.0,9.0
9.0,0.6891677479335885,0.48816209269247374,0.6891677382629181,0.8833160625841228,0.7825562971928304,0.8833160567647278,0.8825693253340952,0.7810956364079462,0.8825693175012492,0.9999999999928129,0.999999999999999,9.0,9.0,9.0,9.0
9.0,0.678592604346097,0.47267507884909454,0.6785926061581212,0.8753258499600403,0.7681968150814961,0.8753258486406779,0.8756426180423907,0.7685675439013337,0.8756426165994466,0.9999999999994066,0.9999999999999989,9.0,9.0,9.0,9.0
9.0,0.6762630683892482,0.4717961449510658,0.6762630704279079,0.8728851294483683,0.7644523063628926,0.8728851277740367,0.8731912116694069,0.7646605599578393,0.8731912088757969,0.9999999999958502,0.9999999999999997,9.0,9.0,9.0,9.0
9.0,0.6916338743132642,0.4922329446631434,0.6916338784844152,0.8740855271632503,0.7665016529812425,0.8740855280775928,0.8730374555918332,0.7643738573602907,0.8730374564494638,0.9999999999995994,1.0000000000000004,9.0,9.0,9.0,9.0
9.0,0.6902906093855437,0.48970889901561276,0.6902906092119517,0.8770034346421638,0.7712394095043673,0.8770034376661737,0.8764801289008459,0.7700831728764541,0.8764801223827573,0.9999999999865464,1.0000000000000027,9.0,9.0,9.0,9.0
9.0,0.7018674458813262,0.506249467702634,0.7018674550538393,0.8826140984706501,0.7811208092891304,0.8826141022793608,0.8801365421802154,0.7763838050472188,0.8801365431522736,0.9999999999975817,0.9999999999999999,9.0,9.0,9.0,9.0
9.0,0.6936201892899658,0.49440389296154796,0.6936201914063158,0.8792227939546209,0.7751301386922722,0.8792227838193549,0.8796711497469766,0.7757863139637795,0.8796711359964633,0.9999999999952383,1.0000000000000013,9.0,9.0,9.0,9.0
9.0,0.6841326508633825,0.4812127254862257,0.6841326573589988,0.8785166139206175,0.773886347657589,0.8785166142520316,0.8776701321765528,0.7722878819842226,0.877670133261252,0.9999999999982121,0.9999999999999994,9.0,9.0,9.0,9.0
9.0,0.7432786883588451,0.5664236915495856,0.7432786959663814,0.9202268561482015,0.8484962143325239,0.9202268620246621,0.9204249993712346,0.8486959843350368,0.9204250055943325,0.9999999999995914,0.9999999999999989,9.0,9.0,9.0,9.0
9.0,0.6812590058641276,0.47805534189605936,0.6812590163216417,0.8766814587404492,0.7708997471338104,0.8766814636586804,0.8765221464309876,0.7703680942312162,0.8765221533250105,0.9999999999900581,0.9999999999999993,9.0,9.0,9.0,9.0
9.0,0.6756036899402217,0.46917105935312364,0.6756036924114606,0.8737344557061938,0.7656444798287325,0.8737344659182951,0.8760583385043562,0.7693649252215067,0.8760583452251729,0.9999999999663485,1.0000000000000004,9.0,9.0,9.0,9.0
9.0,0.7014442505292716,0.5052052725918033,0.7014352244936212,0.8902126028134649,0.7948161758320758,0.890310000683771,0.890716683186144,0.7954120928016837,0.8908044611864473,0.9999327011182999,0.999999999999998,9.0,9.0,9.0,9.0
9.0,0.7015389514546306,0.5066815031178241,0.7015454596654123,0.8780169914617721,0.7733100211963009,0.8780235021088313,0.8783884189682033,0.7736144587274891,0.8783926399619624,0.9999988723797472,1.0,9.0,9.0,9.0,9.0
9.0,0.6880556622746681,0.4864214274992706,0.6880556586519188,0.8792923670442746,0.7752387501566513,0.8792923677676316,0.8778113024881481,0.7724831146970086,0.8778113047005328,0.9999999999982185,1.0000000000000004,9.0,9.0,9.0,9.0
9.0,0.6908569980553447,0.49181147909942086,0.6908569922092519,0.8840421094735309,0.7837660113987313,0.8840421096161544,0.885890916173062,0.7870041823869247,0.8858909156558135,0.9999999999950163,0.9999999999999971,9.0,9.0,9.0,9.0
9.0,0.7113966783384174,0.5206448736700208,0.711396700908258,0.8842289368215519,0.784025414577477,0.8842289279014238,0.8844315981357903,0.7842376792469201,0.8844315889143582,0.9999999999935059,1.000000000000002,9.0,9.0,9.0,9.0
9.0,0.6885408913056029,0.4863442853108134,0.6885408949511254,0.8816805660123571,0.7796540612303156,0.8816805711246317,0.877060349030689,0.7711647670081402,0.8770603489699803,0.9999999999982274,1.0000000000000018,9.0,9.0,9.0,9.0
9.0,0.6940154911065648,0.49488071194684824,0.694015473470833,0.8767767313834962,0.7710023193757192,0.8767767343787078,0.8770956335065382,0.7712555865833477,0.8770956329984546,0.9999999999961199,1.0000000000000004,9.0,9.0,9.0,9.0
9.0,0.6941741206962153,0.4952002659997172,0.6941741002387705,0.8862711858180561,0.7874904482561471,0.8862711681589733,0.8871544055527643,0.7887581464762338,0.8871544037411865,0.9999999999343809,0.9999999999999989,9.0,9.0,9.0,9.0
9.0,0.6962590088364684,0.49810161240834616,0.696258999736603,0.8901458132960228,0.7943443858096176,0.8901458104539111,0.8897389989642583,0.7933910756792046,0.8897389957039882,0.9999999999994862,1.0,9.0,9.0,9.0,9.0
9.0,0.6970312446832618,0.4988480018649335,0.6970312180868449,0.8774311449791822,0.7719985716649307,0.8774311445262177,0.875046189384576,0.7677501196474034,0.8750461930246265,0.9999999999966538,1.0,9.0,9.0,9.0,9.0
9.0,0.6772990072298546,0.4730893307233597,0.677299011671949,0.8721364385637442,0.7628882299158927,0.8721364377949818,0.8718167377858679,0.7620506386156156,0.8718167326328021,0.9999999999964633,1.0000000000000022,9.0,9.0,9.0,9.0
9.0,0.698190094694874,0.5020956423702985,0.6981901232341864,0.8830326138578963,0.7821201803787303,0.8830326326920372,0.8850332577071065,0.7853346932232468,0.8850332739126446,0.9999999999972795,0.9999999999999997,9.0,9.0,9.0,9.0
9.0,0.7368793249441834,0.556106348637886,0.7368793547086535,0.908634478794393,0.8273126308755637,0.908634502017271,0.9089752324680017,0.8278231594316117,0.9089752446776467,0.9999999999323128,1.000000000000001,9.0,9.0,9.0,9.0
9.0,0.6828050254098678,0.4799155565388352,0.682805022478519,0.878612477260035,0.7741664464524645,0.8786124774792381,0.8797858479717284,0.7759033720520165,0.8797858467591854,0.9999999999970322,0.9999999999999998,9.0,9.0,9.0,9.0
9.0,0.6988639600638081,0.5011114748878618,0.6988639592726147,0.8912440940269799,0.7965268896822719,0.891244091205357,0.8924108069633785,0.7983316062156216,0.8924108056059519,0.9999999999985105,0.9999999999999993,9.0,9.0,9.0,9.0
9.0,0.6938369800999551,0.49599133041091675,0.693837015001223,0.8847404065622537,0.7852043656553018,0.8847404168210097,0.8853862557621712,0.786032801749531,0.8853862663771928,0.9999999999646344,0.9999999999999977,9.0,9.0,9.0,9.0
9.0,0.6935665468559256,0.49480078107175673,0.6935665043567677,0.8797218982777597,0.7762531327824418,0.8797218892474375,0.8779520552270703,0.7729812872224814,0.877952044736772,0.9999999999940303,1.0000000000000004,9.0,9.0,9.0,9.0
9.0,0.698712325783998,0.5019070636162246,0.6987123291783179,0.8820436858861203,0.780199199276153,0.8820436842574786,0.8802970162284937,0.7768417838142347,0.8802970165007498,0.9999999999992699,1.0000000000000024,9.0,9.0,9.0,9.0
9.0,0.6881006770587875,0.4876044553896077,0.6881006701615693,0.8802731619553323,0.7772586888473685,0.8802731578701161,0.8800928129582057,0.7767161345739512,0.8800928017905062,0.9999999999878173,1.0000000000000002,9.0,9.0,9.0,9.0
9.0,0.6915644192285808,0.49204050376663405,0.6915644069523099,0.8823584611930805,0.7808068800553956,0.8823584542045809,0.8830871310315505,0.7818307083383764,0.8830871245362881,0.9999999999994047,0.9999999999999999,9.0,9.0,9.0,9.0
9.0,0.7010121110883785,0.5052513075505516,0.7014592077544879,0.8923675977090272,0.7994016484489508,0.8928950230493139,0.894023181278008,0.8019340701676886,0.8945326146068466,0.9994276056937964,1.0000000000000016,9.0,9.0,9.0,9.0
9.0,0.6902573959686436,0.49018862744877356,0.6902573956596347,0.8857813637651599,0.7866994736310087,0.8857813603373035,0.8862678185956727,0.7873695812847232,0.8862678195270921,0.999999999997775,0.9999999999999998,9.0,9.0,9.0,9.0
9.0,0.7083515385698567,0.5167393595909076,0.7090030022030973,0.8930415326235004,0.8010797074916831,0.8938797486185821,0.8778505550705565,0.7743245402524523,0.8787438323393073,0.9990077772281521,0.9999999999999991,9.0,9.0,9.0,9.0
9.0,0.7051889541984511,0.5119200818351751,0.7051889662658624,0.8834110723849702,0.7827989656161234,0.8834110784211759,0.8845123955569536,0.7844735260856566,0.8845124035959295,0.9999999999971908,0.9999999999999996,9.0,9.0,9.0,9.0
9.0,0.6821416071784825,0.47981579046577166,0.6821735158065942,0.8732432711341297,0.7655717967174676,0.8732528839750499,0.8747468116886952,0.7678666413496019,0.8747550266797203,0.9999890183949264,1.0000000000000013,9.0,9.0,9.0,9.0
9.0,0.6902280629561284,0.49106169232443087,0.6902280656744006,0.8827846408686056,0.7819427810478021,0.8827846459416397,0.8837557893052241,0.7833374868751606,0.8837557901425122,0.9999999999966398,1.0000000000000004,9.0,9.0,9.0,9.0
9.0,0.6972035253168997,0.500599311297948,0.6977873244274688,0.8793258901863569,0.7771240236765871,0.879935727028488,0.8805347827272828,0.7787980496758953,0.8810949665330235,0.9994683703643966,0.9999999999999997,9.0,9.0,9.0,9.0
9.0,0.6820251177994254,0.4789700866058372,0.6820251291792988,0.8777553564208604,0.7728348539653858,0.8777553636725632,0.8767374058983011,0.7709071225425198,0.8767374164395346,0.9999999999976426,0.9999999999999986,9.0,9.0,9.0,9.0
9.0,0.678077039976895,0.4731180652141055,0.6780770393396738,0.8710400691085478,0.7610681634473062,0.8710400657440864,0.872853879429712,0.7638657213292479,0.872853877071315,0.9999999999996438,0.9999999999999991,9.0,9.0,9.0,9.0
