N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,labels
5.0,0.7089794363935825,0.5164871889115966,0.7089794330003129,0.92095912351207,0.8493225033190968,0.920959119990769,0.9217178208480162,0.8505345411892946,0.9217178168008574,0.9999999999960293,0.9999999999999996,5.0,5.0,5.0,5.0,GHZ
5.0,0.7075887719800454,0.5145190345625863,0.7075832014592516,0.9172362470568562,0.8425551746965176,0.9172289722888902,0.9176840659505943,0.843224818420846,0.9176768310322349,1.0000039487693717,1.0000000000000016,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.715585723271309,0.5254704500083607,0.7153436769736282,0.9265280236351969,0.8596347516905871,0.9265315301504407,0.9271413375662132,0.8606371686183594,0.9271657176470292,0.9999693515929301,0.9999999999999996,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.36221070304239106,0.5385597644888371,0.7239088799764555,0.46486736758338465,0.8627762237084431,0.9282511162195048,0.4647305948550689,0.8630741062231471,0.928514136307513,0.5000179975975343,0.9999999999999986,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.3598261366241355,0.5262751993771471,0.7173703168698256,0.46759578904705495,0.8726701173598803,0.9336292861541201,0.465789187164766,0.8683239413991962,0.9312460256398396,0.49999698156200817,0.9999999999999984,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.7119747499923916,0.5188591476393016,0.7119817520958152,0.9189648708164455,0.8456089289079192,0.9189738743923553,0.9206775435132399,0.8485402647703338,0.9206866049061514,0.9999950726085858,0.9999999999999989,5.0,5.0,5.0,5.0,GHZ + noise
5.0,0.7404051443330902,0.559817628118131,0.7404051428916041,0.9293556149927431,0.8647865882536044,0.9293556127856025,0.9301209955702712,0.8660707689780477,0.9301209927225413,0.9999999999995003,1.0000000000000004,5.0,5.0,5.0,5.0,W
5.0,0.7447560751443992,0.5662343001448701,0.744263673170916,0.929188785108464,0.863824503552381,0.9286630379214199,0.9299009137824098,0.865115113104835,0.9296290258553415,1.00001308922023,0.9999999999999999,5.0,5.0,5.0,5.0,W + noise
5.0,0.7452205890041272,0.5665703019436199,0.7448628082765854,0.9285578273468943,0.8627573000953445,0.9281685144914344,0.9294374508661326,0.8643880187755268,0.9292590311297053,1.00001608310116,1.000000000000001,5.0,5.0,5.0,5.0,W + noise
5.0,0.7425159621406426,0.5635978490458107,0.7425157602801509,0.9251223849667093,0.8572734402176936,0.9251220369445817,0.9273658599709664,0.8609281504852255,0.9273654823395125,1.0000002057609065,0.9999999999999997,5.0,5.0,5.0,5.0,W + noise
5.0,0.7452849638886099,0.5669584773733086,0.745059191665109,0.9316406388013568,0.8683743648099869,0.9312288470122574,0.9319529622319319,0.8688577060473018,0.9316604354347264,1.0000199337891664,1.0000000000000007,5.0,5.0,5.0,5.0,W + noise
5.0,0.7444069881652114,0.5660570931871559,0.7442575456309121,0.9308041363111472,0.8670783149847012,0.9305616413672928,0.9304875912601132,0.8661424536008464,0.9302043181491502,0.9999686501758791,0.9999999999999996,5.0,5.0,5.0,5.0,W + noise
